Country Name,1972-01-01 00:00:00,1973-01-01 00:00:00,1974-01-01 00:00:00,1975-01-01 00:00:00,1976-01-01 00:00:00,1977-01-01 00:00:00,1978-01-01 00:00:00,1979-01-01 00:00:00,1980-01-01 00:00:00,1981-01-01 00:00:00,1982-01-01 00:00:00,1983-01-01 00:00:00,1984-01-01 00:00:00,1985-01-01 00:00:00,1986-01-01 00:00:00,1987-01-01 00:00:00,1988-01-01 00:00:00,1989-01-01 00:00:00,1990-01-01 00:00:00,1991-01-01 00:00:00,1992-01-01 00:00:00,1993-01-01 00:00:00,1994-01-01 00:00:00,1995-01-01 00:00:00,1996-01-01 00:00:00,1997-01-01 00:00:00,1998-01-01 00:00:00,1999-01-01 00:00:00,2000-01-01 00:00:00,2001-01-01 00:00:00,2002-01-01 00:00:00,2003-01-01 00:00:00,2004-01-01 00:00:00,2005-01-01 00:00:00,2006-01-01 00:00:00,2007-01-01 00:00:00,2008-01-01 00:00:00,2009-01-01 00:00:00,2010-01-01 00:00:00,2011-01-01 00:00:00,2012-01-01 00:00:00,2013-01-01 00:00:00,2014-01-01 00:00:00,2015-01-01 00:00:00,2016-01-01 00:00:00,2017-01-01 00:00:00,2018-01-01 00:00:00,2019-01-01 00:00:00
Austria,1.488845706,1.488845706,1.488845706,1.488845706,1.488845706,1.488845706,1.488845706,1.488845706,1.488845706,1.488845706,1.488845706,1.488845706,1.488845706,1.488845706,1.488845706,1.488845706,1.488845706,1.488845706,1.488845706,1.488845706,1.488845706,1.488845706,1.488845706,1.488845706,1.488845706,1.436759305,1.384815216,1.362295568,1.33977592,1.321423314,1.303120852,1.285673022,1.455128431,1.35419035,1.412304878,1.404846787,1.396840096,1.418519258,1.465870142,1.432753444,1.457384825,1.464522481,1.412985325,1.412985325,1.412985325,1.412985325,1.412985325,1.412985325
Azerbaijan,-1.124702811,-1.124702811,-1.124702811,-1.124702811,-1.124702811,-1.124702811,-1.124702811,-1.124702811,-1.124702811,-1.124702811,-1.124702811,-1.124702811,-1.124702811,-1.124702811,-1.124702811,-1.124702811,-1.124702811,-1.124702811,-1.124702811,-1.124702811,-1.124702811,-1.124702811,-1.124702811,-1.124702811,-1.124702811,-1.063656857,-1.002777696,-0.928816468,-0.854855239,-0.903315944,-0.951644242,-1.061332941,-1.044362545,-1.08231163,-1.220444679,-1.176158786,-1.27822423,-1.210502148,-1.256035686,-1.247817278,-1.25206697,-1.353997469,-1.438833594,-1.438833594,-1.438833594,-1.438833594,-1.438833594,-1.438833594
"Bahamas, The",1.058806419,1.058806419,1.058806419,1.058806419,1.058806419,1.058806419,1.058806419,1.058806419,1.058806419,1.058806419,1.058806419,1.058806419,1.058806419,1.058806419,1.058806419,1.058806419,1.058806419,1.058806419,1.058806419,1.058806419,1.058806419,1.058806419,1.058806419,1.058806419,1.058806419,1.086056325,1.113231778,1.135824263,1.158416748,1.160770413,1.163117647,1.052933812,1.024445891,0.97856307,1.041360736,1.126211286,1.149162769,1.007381916,0.979419112,0.947856247,0.917664111,0.905134082,1.062679291,1.062679291,1.062679291,1.062679291,1.062679291,1.062679291
Bahrain,-0.742810547,-0.742810547,-0.742810547,-0.742810547,-0.742810547,-0.742810547,-0.742810547,-0.742810547,-0.742810547,-0.742810547,-0.742810547,-0.742810547,-0.742810547,-0.742810547,-0.742810547,-0.742810547,-0.742810547,-0.742810547,-0.742810547,-0.742810547,-0.742810547,-0.742810547,-0.742810547,-0.742810547,-0.742810547,-0.927342231,-1.111369729,-1.107103646,-1.102837563,-0.862301886,-0.62242341,-0.686418116,-0.616631687,-0.805771828,-0.907280862,-0.861876667,-0.874837399,-0.799028516,-0.971696794,-1.22226727,-1.324511766,-1.320832968,-1.320487976,-1.320487976,-1.320487976,-1.320487976,-1.320487976,-1.320487976
Bangladesh,-0.123880349,-0.123880349,-0.123880349,-0.123880349,-0.123880349,-0.123880349,-0.123880349,-0.123880349,-0.123880349,-0.123880349,-0.123880349,-0.123880349,-0.123880349,-0.123880349,-0.123880349,-0.123880349,-0.123880349,-0.123880349,-0.123880349,-0.123880349,-0.123880349,-0.123880349,-0.123880349,-0.123880349,-0.123880349,-0.146628182,-0.169313863,-0.24186682,-0.314419776,-0.418546277,-0.522388279,-0.631293416,-0.68038851,-0.604699731,-0.483471066,-0.542060196,-0.468942344,-0.301369041,-0.281164438,-0.322546899,-0.413482636,-0.423409075,-0.471977621,-0.471977621,-0.471977621,-0.471977621,-0.471977621,-0.471977621
Barbados,1.47296381,1.47296381,1.47296381,1.47296381,1.47296381,1.47296381,1.47296381,1.47296381,1.47296381,1.47296381,1.47296381,1.47296381,1.47296381,1.47296381,1.47296381,1.47296381,1.47296381,1.47296381,1.47296381,1.47296381,1.47296381,1.47296381,1.47296381,1.47296381,1.47296381,1.443588419,1.414293289,1.413028777,1.411764264,1.378419026,1.345164895,1.223383546,1.159984827,1.05988133,1.14226687,1.126736045,1.056724787,1.201369047,1.209164858,1.186965942,1.183498979,1.183065653,1.247306705,1.247306705,1.247306705,1.247306705,1.247306705,1.247306705
Belarus,-1.071204185,-1.071204185,-1.071204185,-1.071204185,-1.071204185,-1.071204185,-1.071204185,-1.071204185,-1.071204185,-1.071204185,-1.071204185,-1.071204185,-1.071204185,-1.071204185,-1.071204185,-1.071204185,-1.071204185,-1.071204185,-1.071204185,-1.071204185,-1.071204185,-1.071204185,-1.071204185,-1.071204185,-1.071204185,-0.962451811,-0.853996575,-1.099701315,-1.345406055,-1.41690497,-1.488208532,-1.498203397,-1.587311864,-1.770317912,-1.745298386,-1.693513393,-1.574573874,-1.534251213,-1.536471367,-1.640805483,-1.548103213,-1.539523602,-1.446369052,-1.446369052,-1.446369052,-1.446369052,-1.446369052,-1.446369052
Belgium,1.461896539,1.461896539,1.461896539,1.461896539,1.461896539,1.461896539,1.461896539,1.461896539,1.461896539,1.461896539,1.461896539,1.461896539,1.461896539,1.461896539,1.461896539,1.461896539,1.461896539,1.461896539,1.461896539,1.461896539,1.461896539,1.461896539,1.461896539,1.461896539,1.461896539,1.410419175,1.35908246,1.37401551,1.38894856,1.389394057,1.389838338,1.455802917,1.449338913,1.411719799,1.361388326,1.384190083,1.347147346,1.364644766,1.381924868,1.343333006,1.348940253,1.373283267,1.387137055,1.387137055,1.387137055,1.387137055,1.387137055,1.387137055
Belize,0.781923711,0.781923711,0.781923711,0.781923711,0.781923711,0.781923711,0.781923711,0.781923711,0.781923711,0.781923711,0.781923711,0.781923711,0.781923711,0.781923711,0.781923711,0.781923711,0.781923711,0.781923711,0.781923711,0.781923711,0.781923711,0.781923711,0.781923711,0.781923711,0.781923711,0.816052271,0.850087583,0.897508681,0.944929779,0.862123108,0.779542685,0.876422167,0.76553297,0.746059477,0.499743998,0.494129688,0.619366467,0.748052776,0.675731421,0.674942315,0.695349276,0.701999903,0.533017814,0.533017814,0.533017814,0.533017814,0.533017814,0.533017814
Benin,0.117397346,0.117397346,0.117397346,0.117397346,0.117397346,0.117397346,0.117397346,0.117397346,0.117397346,0.117397346,0.117397346,0.117397346,0.117397346,0.117397346,0.117397346,0.117397346,0.117397346,0.117397346,0.117397346,0.117397346,0.117397346,0.117397346,0.117397346,0.117397346,0.117397346,0.229160884,0.340619057,0.350549087,0.360479116,0.177642569,-0.004694424,0.236438289,0.100261793,0.01257655,0.330746114,0.336236268,0.301525414,0.326503694,0.288788646,0.137502581,0.093635678,0.11620196,0.234375268,0.234375268,0.234375268,0.234375268,0.234375268,0.234375268
Bermuda,1.125417233,1.125417233,1.125417233,1.125417233,1.125417233,1.125417233,1.125417233,1.125417233,1.125417233,1.125417233,1.125417233,1.125417233,1.125417233,1.125417233,1.125417233,1.125417233,1.125417233,1.125417233,1.125417233,1.125417233,1.125417233,1.125417233,1.125417233,1.125417233,1.125417233,1.114343058,1.103299141,0.990048707,0.876798272,0.965096639,1.053153753,1.096335411,1.084344625,1.121399999,1.043881655,1.007130384,1.003920317,0.995612085,1.023958206,1.047435284,1.059504867,1.044215083,1.044215083,1.044215083,1.044215083,1.044215083,1.044215083,1.044215083
Bhutan,-0.812734187,-0.812734187,-0.812734187,-0.812734187,-0.812734187,-0.812734187,-0.812734187,-0.812734187,-0.812734187,-0.812734187,-0.812734187,-0.812734187,-0.812734187,-0.812734187,-0.812734187,-0.812734187,-0.812734187,-0.812734187,-0.812734187,-0.812734187,-0.812734187,-0.812734187,-0.812734187,-0.812734187,-0.812734187,-0.899777323,-0.986582637,-0.984557927,-0.982533216,-1.106783198,-1.230693698,-1.188333511,-0.92216742,-1.033903718,-1.008611679,-0.84219557,-0.561919034,-0.514456689,-0.458017439,-0.44154644,-0.312351227,-0.183028325,-0.136753142,-0.136753142,-0.136753142,-0.136753142,-0.136753142,-0.136753142
Bolivia,0.023582358,0.023582358,0.023582358,0.023582358,0.023582358,0.023582358,0.023582358,0.023582358,0.023582358,0.023582358,0.023582358,0.023582358,0.023582358,0.023582358,0.023582358,0.023582358,0.023582358,0.023582358,0.023582358,0.023582358,0.023582358,0.023582358,0.023582358,0.023582358,0.023582358,0.143746572,0.263582468,0.163938072,0.064293675,0.063955616,0.063618481,-0.087901846,-0.194240764,-0.171665609,0.039381236,0.000136861,-0.045184378,-0.030615959,-0.073939204,-0.102013193,-0.11854478,-0.102699123,-0.043523438,-0.043523438,-0.043523438,-0.043523438,-0.043523438,-0.043523438
Bosnia and Herzegovina,-0.182059675,-0.182059675,-0.182059675,-0.182059675,-0.182059675,-0.182059675,-0.182059675,-0.182059675,-0.182059675,-0.182059675,-0.182059675,-0.182059675,-0.182059675,-0.182059675,-0.182059675,-0.182059675,-0.182059675,-0.182059675,-0.182059675,-0.182059675,-0.182059675,-0.182059675,-0.182059675,-0.182059675,-0.182059675,-0.15816038,-0.134326383,-0.194111444,-0.253896505,-0.225596398,-0.197373614,0.140820831,0.115338057,0.180182308,0.158131108,0.101073489,-0.029811941,-0.036050126,-0.127973497,-0.213159978,-0.141155303,-0.160041556,-0.093328573,-0.093328573,-0.093328573,-0.093328573,-0.093328573,-0.093328573
Botswana,0.867696524,0.867696524,0.867696524,0.867696524,0.867696524,0.867696524,0.867696524,0.867696524,0.867696524,0.867696524,0.867696524,0.867696524,0.867696524,0.867696524,0.867696524,0.867696524,0.867696524,0.867696524,0.867696524,0.867696524,0.867696524,0.867696524,0.867696524,0.867696524,0.867696524,0.796272664,0.725043952,0.684695512,0.644347072,0.6478659,0.651375115,0.691309571,0.726399124,0.574014544,0.489192158,0.482234001,0.484932661,0.42135483,0.442050666,0.396162212,0.502951562,0.471228421,0.440838546,0.440838546,0.440838546,0.440838546,0.440838546,0.440838546
Brazil,0.092391968,0.092391968,0.092391968,0.092391968,0.092391968,0.092391968,0.092391968,0.092391968,0.092391968,0.092391968,0.092391968,0.092391968,0.092391968,0.092391968,0.092391968,0.092391968,0.092391968,0.092391968,0.092391968,0.092391968,0.092391968,0.092391968,0.092391968,0.092391968,0.092391968,0.132335484,0.172169864,0.161325634,0.150481403,0.271682912,0.39255327,0.410508275,0.371802002,0.445943087,0.453465909,0.489638329,0.512927532,0.486521006,0.529738069,0.473596841,0.431969613,0.367190599,0.409628063,0.409628063,0.409628063,0.409628063,0.409628063,0.409628063
