country,1972-01-01 00:00:00,1973-01-01 00:00:00,1974-01-01 00:00:00,1975-01-01 00:00:00,1976-01-01 00:00:00,1977-01-01 00:00:00,1978-01-01 00:00:00,1979-01-01 00:00:00,1980-01-01 00:00:00,1981-01-01 00:00:00,1982-01-01 00:00:00,1983-01-01 00:00:00,1984-01-01 00:00:00,1985-01-01 00:00:00,1986-01-01 00:00:00,1987-01-01 00:00:00,1988-01-01 00:00:00,1989-01-01 00:00:00,1990-01-01 00:00:00,1991-01-01 00:00:00,1992-01-01 00:00:00,1993-01-01 00:00:00,1994-01-01 00:00:00,1995-01-01 00:00:00,1996-01-01 00:00:00,1997-01-01 00:00:00,1998-01-01 00:00:00,1999-01-01 00:00:00,2000-01-01 00:00:00,2001-01-01 00:00:00,2002-01-01 00:00:00,2003-01-01 00:00:00,2004-01-01 00:00:00,2005-01-01 00:00:00,2006-01-01 00:00:00,2007-01-01 00:00:00,2008-01-01 00:00:00,2009-01-01 00:00:00,2010-01-01 00:00:00,2011-01-01 00:00:00,2012-01-01 00:00:00,2013-01-01 00:00:00,2014-01-01 00:00:00,2015-01-01 00:00:00,2016-01-01 00:00:00,2017-01-01 00:00:00,2018-01-01 00:00:00,2019-01-01 00:00:00
Moldova,-0.554742922,-0.554742922,-0.554742922,-0.554742922,-0.554742922,-0.554742922,-0.554742922,-0.554742922,-0.554742922,-0.554742922,-0.554742922,-0.554742922,-0.554742922,-0.554742922,-0.554742922,-0.554742922,-0.554742922,-0.554742922,-0.554742922,-0.554742922,-0.554742922,-0.554742922,-0.554742922,-0.554742922,-0.554742922,-0.554742922,-0.554742922,-0.31996238,-0.303682796,-0.499252126,-0.497234461,-0.243227641,0.016363443,0.056185067,-0.042599944,0.003198931,-0.058185993,-0.301819712,-0.196090323,-0.297652599,-0.075343162,-0.043153314,0.020887275,0.084927863,0.148968451,0.154105353,0.151048734,0.151048734
Madagascar,-0.910835241,-0.910835241,-0.910835241,-0.910835241,-0.910835241,-0.910835241,-0.910835241,-0.910835241,-0.910835241,-0.910835241,-0.910835241,-0.910835241,-0.910835241,-0.910835241,-0.910835241,-0.910835241,-0.910835241,-0.910835241,-0.910835241,-0.910835241,-0.910835241,-0.910835241,-0.910835241,-0.910835241,-0.910835241,-0.910835241,-0.910835241,-0.910835241,-0.910835241,-0.910835241,-0.910835241,-0.910835241,-0.910835241,-0.910835241,-1.077609793,-1.244384345,-1.438780913,-1.401761268,-1.398021369,-1.467865349,-0.331861712,-0.346952643,-0.376626549,-0.339447652,0.097140461,-0.109072669,-0.006111798,-0.006111798
Maldives,-0.659786377,-0.659786377,-0.659786377,-0.659786377,-0.659786377,-0.659786377,-0.659786377,-0.659786377,-0.659786377,-0.659786377,-0.659786377,-0.659786377,-0.659786377,-0.659786377,-0.659786377,-0.659786377,-0.659786377,-0.659786377,-0.659786377,-0.659786377,-0.659786377,-0.659786377,-0.659786377,-0.659786377,-0.659786377,-0.659786377,-0.659786377,-0.659786377,-0.659786377,-0.659786377,-0.659786377,-0.659786377,-0.659786377,-0.588495138,-0.508626172,-0.284704902,-0.2962196,-0.253996166,-0.244167565,-0.351381076,0.129871677,0.210012794,0.336021499,0.411195912,0.408108401,0.364647771,0.360596111,0.360596111
Middle East & North Africa,-0.620592707,-0.620592707,-0.620592707,-0.620592707,-0.620592707,-0.620592707,-0.620592707,-0.620592707,-0.620592707,-0.620592707,-0.620592707,-0.620592707,-0.620592707,-0.620592707,-0.620592707,-0.620592707,-0.620592707,-0.620592707,-0.620592707,-0.620592707,-0.620592707,-0.620592707,-0.620592707,-0.620592707,-0.620592707,-0.620592707,-0.620592707,-0.620592707,-0.620592707,-0.620592707,-0.620592707,-0.620592707,-0.620592707,-0.620592707,-0.620592707,-0.620592707,-0.62946665,-0.588760987,-0.484553774,-0.507857348,0.899427325,0.716345009,0.743248956,0.861582051,0.926388302,0.94363942,0.884464554,0.884464554
Mexico,0.061440098,0.061440098,0.061440098,0.061440098,0.061440098,0.061440098,0.061440098,0.061440098,0.061440098,0.061440098,0.061440098,0.061440098,0.061440098,0.061440098,0.061440098,0.061440098,0.061440098,0.061440098,0.061440098,0.061440098,0.061440098,0.061440098,0.061440098,0.061440098,0.061440098,0.061440098,0.061440098,0.061440098,0.061440098,0.061440098,0.061440098,0.061440098,0.061440098,-0.404300794,-0.508626172,-0.236720929,-0.201006157,-0.158349074,-0.322972894,-0.487596713,2.284627491,2.336608097,2.219448484,2.312826274,2.325744032,2.154258324,2.19413566,2.19413566
Marshall Islands,-0.429737503,-0.429737503,-0.429737503,-0.429737503,-0.429737503,-0.429737503,-0.429737503,-0.429737503,-0.429737503,-0.429737503,-0.429737503,-0.429737503,-0.429737503,-0.429737503,-0.429737503,-0.429737503,-0.429737503,-0.429737503,-0.429737503,-0.429737503,-0.429737503,-0.429737503,-0.429737503,-0.429737503,-0.429737503,-0.429737503,-0.429737503,-0.405110119,-0.556193845,-0.457219674,-0.370414561,-0.243227641,-0.073789866,0.102233653,0.283618416,0.435054681,0.465487942,0.224239293,0.140450369,-0.035605433,-0.331861712,-0.195052978,-0.020302525,-0.084923961,-0.149545397,-0.214343878,-0.26804602,-0.26804602
Middle income,0.574088879,0.574088879,0.574088879,0.574088879,0.574088879,0.574088879,0.574088879,0.574088879,0.574088879,0.574088879,0.574088879,0.574088879,0.574088879,0.574088879,0.574088879,0.574088879,0.574088879,0.574088879,0.574088879,0.574088879,0.574088879,0.574088879,0.574088879,0.574088879,0.574088879,0.574088879,0.574088879,0.574088879,0.285509652,0.173267108,0.601871343,0.722312389,0.827743227,0.931108203,1.075863004,1.250782208,1.274802206,1.228533757,1.150072448,0.874529464,0.437693936,0.564445344,0.590538659,0.611367529,0.750994403,0.891003816,1.198785619,1.198785619
North Macedonia,1.168102392,1.168102392,1.168102392,1.168102392,1.168102392,1.168102392,1.168102392,1.168102392,1.168102392,1.168102392,1.168102392,1.168102392,1.168102392,1.168102392,1.168102392,1.168102392,1.168102392,1.168102392,1.168102392,1.168102392,1.168102392,1.168102392,1.168102392,1.168102392,1.448524951,1.527095408,1.903696977,2.021600441,1.926831472,1.77050029,1.996890247,2.214510618,2.270196176,2.358614373,2.380736443,2.546349458,2.512576962,2.47194595,2.496235219,2.51758209,-0.89620252,-1.308983851,-1.191081462,-1.240219929,-1.561355219,-1.530233991,-1.577717126,-1.577717126
Mali,-0.634543724,-0.634543724,-0.634543724,-0.634543724,-0.634543724,-0.634543724,-0.634543724,-0.634543724,-0.634543724,-0.634543724,-0.634543724,-0.634543724,-0.634543724,-0.634543724,-0.634543724,-0.634543724,-0.634543724,-0.634543724,-0.634543724,-0.634543724,-0.634543724,-0.634543724,-0.634543724,-0.634543724,-0.634543724,-0.634543724,-0.634543724,-0.634543724,-0.634543724,-0.634543724,-0.634543724,-0.634543724,-0.634543724,-0.634543724,-0.741639286,-0.332688874,-0.201006157,-0.20617262,-0.388399291,-0.462110233,-1.255328489,-1.207717408,-1.089274598,-1.040048312,-1.198559289,-1.214420364,-1.263396061,-1.263396061
Malta,0.106516752,0.106516752,0.106516752,0.106516752,0.106516752,0.106516752,0.106516752,0.106516752,0.106516752,0.106516752,0.106516752,0.106516752,0.106516752,0.106516752,0.106516752,0.106516752,0.106516752,0.106516752,0.106516752,0.106516752,0.106516752,0.106516752,0.106516752,0.106516752,0.106516752,0.106516752,0.106516752,0.106516752,0.106516752,0.106516752,0.106516752,0.106516752,0.106516752,-0.035912105,-0.229010435,0.243118792,0.3702745,0.367709931,0.380836578,0.371847054,-0.690987681,-0.701385193,-0.732950573,-0.539619269,-0.576623409,-0.58279311,-0.687140774,-0.687140774
Myanmar,-0.374892191,-0.374892191,-0.374892191,-0.374892191,-0.374892191,-0.374892191,-0.374892191,-0.374892191,-0.374892191,-0.374892191,-0.374892191,-0.374892191,-0.374892191,-0.374892191,-0.374892191,-0.374892191,-0.374892191,-0.374892191,-0.374892191,-0.374892191,-0.374892191,-0.374892191,-0.374892191,-0.374892191,-0.374892191,-0.374892191,-0.374892191,-0.374892191,-0.374892191,-0.374892191,-0.374892191,-0.374892191,-0.344249794,-0.312203622,-0.555228795,-0.764544624,-0.915106978,-0.684408079,-0.724939983,-0.713244139,-0.331861712,-0.397585864,-0.274819685,-0.239361843,-0.421139439,-0.319615087,-0.372819708,-0.372819708
Middle East & North Africa (excluding high income),-1.110552923,-1.110552923,-1.110552923,-1.110552923,-1.110552923,-1.110552923,-1.110552923,-1.110552923,-1.110552923,-1.110552923,-1.110552923,-1.110552923,-1.110552923,-1.110552923,-1.110552923,-1.110552923,-1.110552923,-1.110552923,-1.110552923,-1.110552923,-1.110552923,-1.110552923,-1.110552923,-1.110552923,-1.110552923,-1.110552923,-1.110552923,-1.110552923,-1.110552923,-1.110552923,-1.110552923,-1.110552923,-1.110552923,-1.095029585,-0.9746524,-1.052448457,-1.153140585,-1.162643538,-1.109557918,-0.961214163,-1.101417359,-1.055817744,-1.038371166,-0.839876695,-0.939419339,-1.161784759,-0.949074995,-0.949074995
Montenegro,-0.788241909,-0.788241909,-0.788241909,-0.788241909,-0.788241909,-0.788241909,-0.788241909,-0.788241909,-0.788241909,-0.788241909,-0.788241909,-0.788241909,-0.788241909,-0.788241909,-0.788241909,-0.788241909,-0.788241909,-0.788241909,-0.788241909,-0.788241909,-0.788241909,-0.788241909,-0.788241909,-0.788241909,-0.788241909,-0.788241909,-0.788241909,-0.788241909,-0.788241909,-0.788241909,-0.788241909,-0.788241909,-0.788241909,-0.788241909,-0.788241909,-0.812528596,-0.62946665,-0.588760987,-0.773017225,-0.797448165,-1.357935909,-1.308983851,-1.343791758,-1.240219929,-1.094903309,-1.267055968,-1.211009216,-1.211009216
Mongolia,-1.245362707,-1.245362707,-1.245362707,-1.245362707,-1.245362707,-1.245362707,-1.245362707,-1.245362707,-1.245362707,-1.245362707,-1.245362707,-1.245362707,-1.245362707,-1.245362707,-1.245362707,-1.245362707,-1.245362707,-1.245362707,-1.245362707,-1.245362707,-1.245362707,-1.245362707,-1.245362707,-1.245362707,-0.784123335,-1.028044621,-0.804753759,-0.617979466,-0.68244937,-0.667381935,-0.581781061,-0.418780374,-0.254096485,-0.128009277,-0.229010435,-0.332688874,-0.248612878,-0.301819712,-0.244167565,-0.318688268,-0.537076551,-0.650751972,-0.783854005,-0.739790886,-0.421139439,-0.266979483,-0.425206553,-0.425206553
Northern Mariana Islands,-1.077103122,-1.077103122,-1.077103122,-1.077103122,-1.077103122,-1.077103122,-1.077103122,-1.077103122,-1.077103122,-1.077103122,-1.077103122,-1.077103122,-1.077103122,-1.077103122,-1.077103122,-1.077103122,-1.077103122,-1.077103122,-1.077103122,-1.077103122,-1.077103122,-1.077103122,-1.077103122,-1.077103122,-1.077103122,-1.077103122,-1.077103122,-1.077103122,-1.077103122,-1.077103122,-1.077103122,-1.077103122,-0.975322959,-0.910835241,-0.881447154,-0.90849654,-0.962713699,-0.971349354,-0.917248951,-0.850386749,-0.229254292,-0.2456862,-0.274819685,-0.189318939,-0.421139439,-0.109072669,-0.110885487,-0.110885487
Mozambique,-0.975322959,-0.975322959,-0.975322959,-0.975322959,-0.975322959,-0.975322959,-0.975322959,-0.975322959,-0.975322959,-0.975322959,-0.975322959,-0.975322959,-0.975322959,-0.975322959,-0.975322959,-0.975322959,-0.975322959,-0.975322959,-0.975322959,-0.975322959,-0.975322959,-0.975322959,-0.975322959,-0.975322959,-0.975322959,-0.975322959,-0.975322959,-0.975322959,-0.975322959,-0.975322959,-0.975322959,-0.975322959,-0.975322959,-1.048980999,-0.881447154,-0.956480512,-1.057927142,-1.066996446,-1.15763516,-1.170808759,-0.126646872,-0.093786535,-0.173012821,-0.239361843,-0.110171499,-0.056437065,-0.006111798,-0.006111798
Mauritania,-0.695036663,-0.695036663,-0.695036663,-0.695036663,-0.695036663,-0.695036663,-0.695036663,-0.695036663,-0.695036663,-0.695036663,-0.695036663,-0.695036663,-0.695036663,-0.695036663,-0.695036663,-0.695036663,-0.695036663,-0.695036663,-0.695036663,-0.695036663,-0.695036663,-0.695036663,-0.695036663,-0.695036663,-0.695036663,-0.695036663,-0.695036663,-0.695036663,-0.695036663,-0.695036663,-0.695036663,-0.695036663,-0.695036663,-0.695036663,-0.695036663,-0.668576679,-0.867500256,-0.875702263,-0.724939983,-0.800325423,0.283782806,0.361912458,0.081504339,-0.039190226,-0.110171499,-0.161708274,-0.110885487,-0.110885487
Mauritius,-1.100432429,-1.100432429,-1.100432429,-1.100432429,-1.100432429,-1.100432429,-1.100432429,-1.100432429,-1.100432429,-1.100432429,-1.100432429,-1.100432429,-1.100432429,-1.100432429,-1.100432429,-1.100432429,-1.100432429,-1.100432429,-1.100432429,-1.100432429,-1.100432429,-1.100432429,-1.100432429,-1.100432429,-1.100432429,-1.100432429,-1.100432429,-1.100432429,-1.100432429,-1.100432429,-1.100432429,-1.100432429,-1.100432429,-1.100432429,-1.100432429,-1.100432429,-0.772286814,-0.493113895,-0.484553774,-0.43458863,0.899427325,0.918877895,0.895959252,0.961667859,0.926388302,1.048910629,1.041625087,1.041625087
Malawi,0.21529956,0.21529956,0.21529956,0.21529956,0.21529956,0.21529956,0.21529956,0.21529956,0.21529956,0.21529956,0.21529956,0.21529956,0.21529956,0.21529956,0.21529956,0.21529956,0.21529956,0.21529956,0.21529956,0.21529956,0.21529956,0.21529956,0.21529956,0.21529956,0.21529956,0.21529956,0.21529956,0.21529956,0.21529956,0.21529956,0.136865041,0.151766008,0.016363443,-0.128009277,-0.415420926,-0.284704902,-0.201006157,-0.20617262,-0.196090323,-0.419692359,-0.434469131,-0.498852307,-0.631143709,-0.639705077,-0.576623409,-0.372250692,-0.372819708,-0.372819708
Malaysia,0.028615698,0.028615698,0.028615698,0.028615698,0.028615698,0.028615698,0.028615698,0.028615698,0.028615698,0.028615698,0.028615698,0.028615698,0.028615698,0.028615698,0.028615698,0.028615698,0.028615698,0.028615698,0.028615698,0.028615698,0.028615698,0.028615698,0.028615698,0.028615698,0.028615698,0.028615698,0.028615698,0.148350184,0.159254128,0.21529956,0.094591741,0.283430557,0.37697668,0.37852517,0.237015793,0.099166876,0.179847614,0.080768655,0.140450369,-0.137370178,-0.74229139,-0.853284858,-0.885660869,-0.889919599,-0.939419339,-0.898606737,-0.896688151,-0.896688151
North America,-0.725356247,-0.725356247,-0.725356247,-0.725356247,-0.725356247,-0.725356247,-0.725356247,-0.725356247,-0.725356247,-0.725356247,-0.725356247,-0.725356247,-0.725356247,-0.725356247,-0.725356247,-0.725356247,-0.725356247,-0.725356247,-0.725356247,-0.725356247,-0.725356247,-0.725356247,-0.725356247,-0.725356247,-0.702583137,-0.988120558,-0.638079868,-0.447683988,-0.42993832,-0.499252126,-0.581781061,-0.50655674,-0.434403103,-0.266155035,-0.135805189,0.051182904,0.275061057,0.176415747,0.188527611,0.077147822,-0.89620252,-0.903918079,-0.885660869,-0.78983379,-0.732107379,-0.688064319,-0.582367085,-0.582367085
Namibia,-0.33634378,-0.33634378,-0.33634378,-0.33634378,-0.33634378,-0.33634378,-0.33634378,-0.33634378,-0.33634378,-0.33634378,-0.33634378,-0.33634378,-0.33634378,-0.33634378,-0.33634378,-0.33634378,-0.33634378,-0.33634378,-0.33634378,-0.33634378,-0.33634378,-0.33634378,-0.33634378,-0.33634378,-0.143450349,-0.269487425,0.153621117,0.403793401,0.285509652,0.467494273,0.432778142,0.634536023,0.647436608,0.839011031,0.84284989,0.818926459,0.798734992,0.750298298,0.861608997,1.001940298,1.463768133,1.526476553,1.506800436,1.56218271,1.444668202,1.417359861,1.408332996,1.408332996
New Caledonia,-1.263106961,-1.263106961,-1.263106961,-1.263106961,-1.263106961,-1.263106961,-1.263106961,-1.263106961,-1.263106961,-1.263106961,-1.263106961,-1.263106961,-1.263106961,-1.263106961,-1.263106961,-1.263106961,-1.263106961,-1.263106961,-1.263106961,-1.263106961,-1.263106961,-1.263106961,-1.263106961,-1.263106961,-1.263106961,-1.263106961,-1.263106961,-1.171439769,-0.977045594,-1.087706456,-0.793147562,-0.76988584,-0.614709722,-0.542446552,-0.555228795,-0.380672846,-0.486646485,-0.684408079,-0.6287855,-0.525017849,1.515071843,1.526476553,1.557703868,1.662268519,1.600152172,1.680537883,1.460719841,1.460719841
Niger,-1.024861064,-1.024861064,-1.024861064,-1.024861064,-1.024861064,-1.024861064,-1.024861064,-1.024861064,-1.024861064,-1.024861064,-1.024861064,-1.024861064,-1.024861064,-1.024861064,-1.024861064,-1.024861064,-1.024861064,-1.024861064,-1.024861064,-1.024861064,-1.024861064,-1.024861064,-1.024861064,-1.024861064,-1.024861064,-0.998107809,-0.971427651,-1.043718161,-1.061215943,-1.213803813,-1.046787363,-0.901550389,-0.704863031,-0.726640897,-0.64843404,-0.572608735,-0.677073371,-0.732231625,-0.724939983,-0.772639899,-1.357935909,-1.308983851,-1.292888326,-1.190177024,-1.146731299,-1.109149155,-1.053848684,-1.053848684
Nigeria,-0.888090705,-0.888090705,-0.888090705,-0.888090705,-0.888090705,-0.888090705,-0.888090705,-0.888090705,-0.888090705,-0.888090705,-0.888090705,-0.888090705,-0.888090705,-0.888090705,-0.888090705,-0.888090705,-0.888090705,-0.888090705,-0.888090705,-0.888090705,-0.888090705,-0.888090705,-0.888090705,-0.888090705,-0.888090705,-0.888090705,-0.888090705,-0.873422683,-1.397897342,-1.129738908,-0.919967462,-0.857662206,-0.88516965,-0.68059231,-0.601831417,-0.620592707,-0.724680092,-0.875702263,-0.773017225,-0.838315013,0.950731034,0.969511116,1.201379844,1.037970078,0.874560312,0.785732607,0.779690865,0.779690865
Nicaragua,-0.628803991,-0.628803991,-0.628803991,-0.628803991,-0.628803991,-0.628803991,-0.628803991,-0.628803991,-0.628803991,-0.628803991,-0.628803991,-0.628803991,-0.628803991,-0.628803991,-0.628803991,-0.628803991,-0.628803991,-0.628803991,-0.628803991,-0.628803991,-0.628803991,-0.628803991,-0.628803991,-0.628803991,-0.628803991,-0.628803991,-0.263063612,-0.107093032,0.011907797,0.131234656,0.221411641,0.546759656,0.917896536,0.839011031,1.075863004,1.298766181,1.370015649,1.276357303,1.390458657,1.437218746,-1.255328489,-1.157084187,-1.241984894,-1.290262833,-1.354043259,-1.319691573,-1.315782905,-1.315782905
Netherlands,0.739394775,0.739394775,0.739394775,0.739394775,0.739394775,0.739394775,0.739394775,0.739394775,0.739394775,0.739394775,0.739394775,0.739394775,0.739394775,0.739394775,0.739394775,0.739394775,0.739394775,0.739394775,0.739394775,0.739394775,0.739394775,0.739394775,0.739394775,0.739394775,0.897157896,0.768538212,1.07032752,1.212696921,1.253468674,1.18204596,1.320517445,1.42452332,1.503893047,1.621836995,1.49528661,1.538686042,1.560442535,1.65894567,1.48661314,1.480942242,-0.639683971,-0.60011875,-0.631143709,-0.589662173,-0.524795419,-0.424886296,-0.529980241,-0.529980241
Norway,-1.214013639,-1.214013639,-1.214013639,-1.214013639,-1.214013639,-1.214013639,-1.214013639,-1.214013639,-1.214013639,-1.214013639,-1.214013639,-1.214013639,-1.214013639,-1.214013639,-1.214013639,-1.214013639,-1.214013639,-1.214013639,-1.214013639,-1.214013639,-1.214013639,-1.214013639,-1.214013639,-1.214013639,-1.214013639,-1.214013639,-1.214013639,-1.214013639,-1.019130769,-0.877544195,-0.708600962,-0.813774023,-0.840092995,-0.864786655,-0.928049777,-1.100432429,-1.057927142,-1.114819992,-1.15763516,-1.160556458,-0.967939864,-0.774795553,-0.582178959,-0.389562365,-0.196945771,-0.00380146,0.151048734,0.151048734
Nepal,1.010862347,1.010862347,1.010862347,1.010862347,1.010862347,1.010862347,1.010862347,1.010862347,1.010862347,1.010862347,1.010862347,1.010862347,1.010862347,1.010862347,1.010862347,1.010862347,1.010862347,1.010862347,1.010862347,1.010862347,1.010862347,1.010862347,1.010862347,1.010862347,1.010862347,1.010862347,1.010862347,1.010862347,1.010862347,1.010862347,1.010862347,1.010862347,1.010862347,1.010862347,1.010862347,1.010862347,1.179588763,1.132886665,0.977507183,0.8221277,0.6941448,0.565811263,0.437828363,0.437828363,0.437828363,0.437828363,0.437828363,0.437828363
Nauru,-1.296966402,-1.296966402,-1.296966402,-1.296966402,-1.296966402,-1.296966402,-1.296966402,-1.296966402,-1.296966402,-1.296966402,-1.296966402,-1.296966402,-1.296966402,-1.296966402,-1.296966402,-1.296966402,-1.296966402,-1.296966402,-1.296966402,-1.296966402,-1.296966402,-1.296966402,-1.296966402,-1.296966402,-1.106401262,-1.14781681,-1.096433069,-0.873422683,-0.892875244,-0.835511743,-0.877694162,-0.813774023,-0.840092995,-0.818738069,-0.834844532,-0.956480512,-1.010320421,-1.0191729,-0.965326193,-1.033572684,-0.485772841,-0.498852307,-0.529336845,-0.489576365,-0.369311449,-0.214343878,-0.320432864,-0.320432864
New Zealand,-1.14781681,-1.14781681,-1.14781681,-1.14781681,-1.14781681,-1.14781681,-1.14781681,-1.14781681,-1.14781681,-1.14781681,-1.14781681,-1.14781681,-1.14781681,-1.14781681,-1.14781681,-1.14781681,-1.14781681,-1.14781681,-1.14781681,-1.14781681,-1.14781681,-1.14781681,-1.14781681,-1.14781681,-1.14781681,-1.14781681,-1.013096124,-0.873422683,-0.977045594,-0.919576648,-0.919967462,-0.813774023,-0.704863031,-0.68059231,-0.695036663,-0.668576679,-0.62946665,-0.636584533,-0.6287855,-0.566306484,-1.05011365,-1.25835063,-1.241984894,-1.240219929,-1.509527229,-1.424962782,-1.525330282,-1.525330282
OECD members,-0.428656818,-0.428656818,-0.428656818,-0.428656818,-0.428656818,-0.428656818,-0.428656818,-0.428656818,-0.428656818,-0.428656818,-0.428656818,-0.428656818,-0.428656818,-0.428656818,-0.428656818,-0.428656818,-0.428656818,-0.428656818,-0.428656818,-0.428656818,-0.428656818,-0.428656818,-0.428656818,-0.428656818,-0.428656818,-0.428656818,-0.428656818,-0.428656818,-0.428656818,-0.428656818,-0.428656818,-0.428656818,-0.428656818,-0.428656818,-0.428656818,-0.428656818,-0.534253207,-0.397466804,-0.196090323,-0.247424476,-0.024039453,-0.043153314,0.030600907,0.060895582,0.097140461,-0.00380146,-0.006111798,-0.006111798
Oman,0.243118792,0.243118792,0.243118792,0.243118792,0.243118792,0.243118792,0.243118792,0.243118792,0.243118792,0.243118792,0.243118792,0.243118792,0.243118792,0.243118792,0.243118792,0.243118792,0.243118792,0.243118792,0.243118792,0.243118792,0.243118792,0.243118792,0.243118792,0.243118792,0.243118792,0.243118792,0.243118792,0.243118792,0.243118792,0.243118792,0.243118792,0.243118792,0.243118792,0.243118792,0.243118792,0.243118792,0.179847614,0.224239293,0.044295886,-0.07989307,-0.331861712,-0.2456862,-0.274819685,-0.239361843,-0.265655469,-0.319615087,-0.425206553,-0.425206553
Other small states,-0.580708258,-0.580708258,-0.580708258,-0.580708258,-0.580708258,-0.580708258,-0.580708258,-0.580708258,-0.580708258,-0.580708258,-0.580708258,-0.580708258,-0.580708258,-0.580708258,-0.580708258,-0.580708258,-0.580708258,-0.580708258,-0.580708258,-0.580708258,-0.580708258,-0.580708258,-0.580708258,-0.580708258,-0.580708258,-0.580708258,-0.580708258,-0.580708258,-0.580708258,-0.580708258,-0.580708258,-0.580708258,-0.580708258,-0.580708258,-0.580708258,-0.580708258,-0.580708258,-0.580708258,-0.580708258,-0.572523049,-1.204024779,-1.106450965,-1.14017803,-1.090091216,-1.094903309,-1.109149155,-1.106235528,-1.106235528
Pakistan,-0.725997656,-0.725997656,-0.725997656,-0.725997656,-0.725997656,-0.725997656,-0.725997656,-0.725997656,-0.725997656,-0.725997656,-0.725997656,-0.725997656,-0.725997656,-0.725997656,-0.725997656,-0.725997656,-0.725997656,-0.725997656,-0.725997656,-0.725997656,-0.725997656,-0.725997656,-0.725997656,-0.725997656,-0.725997656,-0.725997656,-0.725997656,-0.725997656,-0.725997656,-0.725997656,-0.725997656,-0.725997656,-0.795016341,-0.634543724,-0.695036663,-0.716560651,-0.819893535,-0.923525809,-0.869171709,-0.942097625,-0.942097625,-0.942097625,-0.942097625,-0.942097625,-0.942097625,-0.942097625,-0.942097625,-0.942097625
Panama,-0.121989972,-0.121989972,-0.121989972,-0.121989972,-0.121989972,-0.121989972,-0.121989972,-0.121989972,-0.121989972,-0.121989972,-0.121989972,-0.121989972,-0.121989972,-0.121989972,-0.121989972,-0.121989972,-0.121989972,-0.121989972,-0.121989972,-0.121989972,-0.121989972,-0.121989972,-0.121989972,-0.121989972,0.128350312,-0.269487425,0.111952644,0.148350184,0.075083778,0.0051373,0.094591741,0.063989641,0.196670062,0.194330826,0.237015793,0.531022626,0.417881221,0.319886385,0.236604853,0.016475677,0.016475677,0.016475677,0.016475677,0.016475677,0.016475677,0.016475677,0.016475677,0.016475677
Peru,-0.596411395,-0.596411395,-0.596411395,-0.596411395,-0.596411395,-0.596411395,-0.596411395,-0.596411395,-0.596411395,-0.596411395,-0.596411395,-0.596411395,-0.596411395,-0.596411395,-0.596411395,-0.596411395,-0.596411395,-0.596411395,-0.596411395,-0.596411395,-0.596411395,-0.596411395,-0.596411395,-0.596411395,-0.596411395,-0.596411395,-0.596411395,-0.490257858,-0.59827902,-0.919576648,-0.835420862,-0.76988584,-0.704863031,-0.68059231,-0.695036663,-0.668576679,-0.581859928,-0.493113895,-0.484553774,-0.407723193,-0.407723193,-0.407723193,-0.407723193,-0.407723193,-0.407723193,-0.407723193,-0.407723193,-0.407723193
Philippines,-0.304732085,-0.304732085,-0.304732085,-0.304732085,-0.304732085,-0.304732085,-0.304732085,-0.304732085,-0.304732085,-0.304732085,-0.304732085,-0.304732085,-0.304732085,-0.304732085,-0.304732085,-0.304732085,-0.304732085,-0.304732085,-0.304732085,-0.304732085,-0.304732085,-0.304732085,-0.304732085,-0.304732085,-0.304732085,-0.304732085,-0.304732085,-0.234814641,-0.766619719,-0.793479291,-0.793147562,-0.857662206,-0.840092995,-0.68059231,-0.788241909,-0.90849654,-1.057927142,-0.875702263,-0.773017225,-0.870480107,-0.870480107,-0.870480107,-0.870480107,-0.870480107,-0.870480107,-0.870480107,-0.870480107,-0.870480107
Palau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pre-demographic dividend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People’s Rep.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paraguay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Bank and Gaza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific island small states,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Post-demographic dividend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Polynesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Romania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
