country,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
OMN,4.31740541,4.211501331,4.105597253,3.999693174,3.893789095,3.787885017,3.681980938,3.576076859,3.470172781,3.364268702,3.258364623,3.152460545,3.046556466,2.940652387,2.834748309,2.72884423,2.622940151,2.517036073,2.411131994,2.305227915,2.199323837,2.093419758,1.987515679,1.881611601,1.775707522,1.669803443,1.563899365,1.457995286,1.352091207,1.246187129,1.14028305,0.897865122,0.872819881,1.023205376,0.609836776,0.339086737,0.703521549,0.702474752,0.621222788,0.378013772,-0.280558002,-0.2456862,-0.274819685,-0.339447652,-0.421139439,-0.319615087,-0.425206553,-0.660086287
PAK,-2.399067464,-2.353083473,-2.307099482,-2.261115492,-2.215131501,-2.16914751,-2.123163519,-2.077179528,-2.031195538,-1.985211547,-1.939227556,-1.893243565,-1.847259575,-1.801275584,-1.755291593,-1.709307602,-1.663323612,-1.617339621,-1.57135563,-1.525371639,-1.479387649,-1.433403658,-1.387419667,-1.459716516,-1.68883125,-1.347437124,-0.929759178,-1.043718161,-1.044694745,-1.045674004,-0.835420862,-0.76988584,-0.930246305,-0.910835241,-0.881447154,-0.764544624,-0.724680092,-0.780055171,-0.821094467,-0.756317221,-0.485772841,-0.346952643,-0.274819685,-0.389490556,-0.421139439,-0.477521901,-0.372819708,-0.237819898
PAN,0.672440732,0.639725849,0.607010966,0.574296082,0.541581199,0.508866315,0.476151432,0.443436548,0.410721665,0.378006782,0.345291898,0.312577015,0.279862131,0.247147248,0.214432365,0.181717481,0.149002598,0.116287714,0.083572831,0.050857947,0.018143064,-0.014571819,-0.047286703,-0.080001586,-0.11271647,-0.145431353,-0.178146236,-0.21086112,-0.243576003,-0.457219674,-0.666327662,-0.374892191,-0.20901983,-0.266155035,-0.462023549,-0.380672846,-0.2962196,-0.301819712,-0.196090323,-0.373714698,-0.94750623,-0.903918079,-0.936564301,-0.889919599,-0.783935369,-0.740699923,-0.791914462,-0.865158788
PER,-2.384472212,-2.314352461,-2.244232711,-2.17411296,-2.103993209,-2.033873458,-1.963753707,-1.893633957,-1.823514206,-1.753394455,-1.683274704,-1.613154954,-1.543035203,-1.472915452,-1.402795701,-1.33267595,-1.2625562,-1.192436449,-1.122316698,-1.052196947,-0.982077197,-0.911957446,-0.841837695,-0.771717944,-0.701598193,-0.631478443,-0.179726666,-0.064519163,-0.177427271,-0.289089865,-0.24359466,-0.243227641,-0.299173139,-0.266155035,-0.368818303,-0.236720929,-0.201006157,-0.158349074,-0.244167565,-0.316482035,0.745516195,0.868244673,0.895959252,0.961667859,0.978216292,0.891003816,0.884464554,0.911156075
PHL,-3.095945995,-3.017080169,-2.938214343,-2.859348516,-2.78048269,-2.701616864,-2.622751038,-2.543885212,-2.465019386,-2.38615356,-2.307287733,-2.228421907,-2.149556081,-2.070690255,-1.991824429,-1.912958603,-1.834092777,-1.755226951,-1.676361124,-1.597495298,-1.518629472,-1.439763646,-1.36089782,-1.253301737,-1.032626797,-1.028044621,-0.679748341,-0.447683988,-0.850790069,-0.793479291,-0.835420862,-0.76988584,-0.704863031,-0.726640897,-0.741639286,-0.716560651,-0.819893535,-0.780055171,-0.773017225,-0.671793499,1.002034744,0.969511116,0.997766116,0.295284529,0.374150355,0.453016181,0.531882007,0.610747834
PNG,-2.397455112,-2.347836953,-2.298218795,-2.248600636,-2.198982477,-2.149364318,-2.09974616,-2.050128001,-2.000509842,-1.950891683,-1.901273525,-1.851655366,-1.802037207,-1.752419048,-1.70280089,-1.653182731,-1.603564572,-1.553946413,-1.504328255,-1.454710096,-1.405091937,-1.355473778,-1.30585562,-1.256237461,-1.206619302,-1.157001143,-1.107382985,-1.057764826,-1.008146667,-0.958528508,-0.90891035,-0.945438572,-0.704863031,-0.818738069,-0.788241909,-0.956480512,-0.962713699,-0.923525809,-0.917248951,-0.901288773,0.642908775,0.615078566,0.590538659,0.661410434,0.511764381,-1.372327177,-1.525330282,-0.065401651
POL,-2.299751737,-2.225525284,-2.151298831,-2.077072378,-2.002845925,-1.928619472,-1.854393019,-1.780166566,-1.705940113,-1.63171366,-1.557487207,-1.483260755,-1.409034302,-1.334807849,-1.260581396,-1.186354943,-1.11212849,-1.037902037,-0.963675584,-0.889449131,-0.815222678,-0.740996225,-0.666769772,-0.592543319,0.08563878,-0.229563362,-0.138058193,-0.192240771,-0.303682796,-0.289089865,-0.24359466,-0.287115824,-0.299173139,-0.312203622,-0.182407812,0.099166876,0.275061057,0.463357022,0.621222788,0.688526663,1.002034744,0.969511116,0.997766116,1.011710763,0.978216292,1.048910629,1.094011931,1.188891552
PRI,7.967736577,7.767753013,7.567769449,7.367785885,7.167802321,6.967818757,6.767835193,6.567851629,6.367868066,6.167884502,5.967900938,5.767917374,5.56793381,5.367950246,5.167966682,4.967983118,4.767999554,4.568015991,4.368032427,4.168048863,3.968065299,3.768081735,3.568098171,3.368114607,3.168131043,2.968147479,2.768163916,2.568180352,2.368196788,2.168213224,1.96822966,1.768246096,1.568262532,1.368278968,1.168295404,0.968311841,0.846341714,0.84594539,0.861608997,0.738484938,-0.94750623,-0.954551301,-0.987467734,-0.78983379,-0.680279389,-0.740699923,-0.739527618,-1.431490926
KOR,-2.533440419,-2.448001499,-2.362562579,-2.277123659,-2.191684739,-2.106245819,-2.020806899,-1.935367979,-1.849929059,-1.764490139,-1.679051219,-1.593612299,-1.508173379,-1.422734459,-1.33729554,-1.25185662,-1.1664177,-1.08097878,-0.99553986,-0.91010094,-0.82466202,-0.7392231,-0.65378418,-0.649935463,-0.127918882,-0.548955865,-0.304732085,-0.362536249,-0.345767971,-0.247057413,-0.03222816,0.020101458,0.151593407,0.424573756,0.470028907,0.531022626,0.751128271,0.702474752,0.669300029,0.628122928,1.258553294,1.273310445,1.303186708,1.412053998,0.926388302,1.048910629,0.989238242,1.482188819
PRT,1.168887259,1.152570132,1.136253005,1.119935878,1.103618751,1.087301624,1.070984497,1.05466737,1.038350243,1.022033116,1.005715989,0.989398862,0.973081735,0.956764608,0.940447481,0.924130354,0.907813227,0.8914961,0.875178973,0.858861846,0.842544719,0.826227592,0.809910465,-0.145807062,0.458393972,0.528993834,0.653642791,0.872105965,0.664276226,0.635624082,0.728691243,1.029529671,0.962973191,1.115302548,1.16906825,1.202798236,0.989161878,0.84594539,0.95776348,0.983389817,0.027264257,0.007479908,-0.020302525,0.160981391,0.252624431,0.259376562,0.203435579,0.40198229
PRY,-1.936710841,-1.908642249,-1.880573657,-1.852505065,-1.824436473,-1.796367882,-1.76829929,-1.740230698,-1.712162106,-1.684093514,-1.656024922,-1.627956331,-1.599887739,-1.571819147,-1.543750555,-1.515681963,-1.487613372,-1.45954478,-1.431476188,-1.403407596,-1.375339004,-1.347270413,-1.319201821,-1.291133229,-1.263064637,-1.234996045,-1.429780852,-1.1288659,-1.157844323,-1.18690214,-1.215880563,-1.164879488,-1.020399614,-0.910835241,-0.695036663,-0.764544624,-0.772286814,-0.923525809,-0.869171709,-0.876277761,-0.7935951,-0.752018415,-0.834757437,-0.689747982,-0.732107379,-0.740699923,-0.791914462,-0.617487026
PSE,-3.846025647,-3.744246042,-3.642466436,-3.54068683,-3.438907224,-3.337127618,-3.235348012,-3.133568406,-3.0317888,-2.930009195,-2.828229589,-2.726449983,-2.624670377,-2.522890771,-2.421111165,-2.319331559,-2.217551954,-2.115772348,-2.013992742,-1.912213136,-1.81043353,-1.708653924,-1.606874318,-1.505094713,-1.403315107,-1.301535501,-1.199755895,-1.097976289,-0.996196683,-0.894417077,-0.792637471,-0.550444924,-0.749939686,-0.68059231,-0.5135734,-0.34655449,-0.17953558,-0.012059084,0.154959826,0.321978736,0.488997646,0.513812123,0.285118067,0.561324625,0.563592371,0.627825794,0.674917177,0.937615828
QAT,2.519323602,2.472256972,2.425190342,2.378123712,2.331057082,2.283990452,2.236923822,2.189857192,2.142790562,2.095723932,2.048657302,2.001590671,1.954524041,1.907457411,1.860390781,1.813324151,1.766257521,1.719190891,1.672124261,1.625057631,1.577991001,1.530924371,1.483857741,1.436791111,1.389724481,1.342657851,1.295591221,1.24852459,1.20145796,1.15439133,1.1073247,0.590647839,0.46712999,0.839011031,0.889452513,0.962878375,1.179588763,1.41982794,1.775076591,1.490329879,0.027264257,0.159379572,0.285118067,0.461238816,0.148968451,0.312012167,0.308209267,0.307191989
ROU,0.598091157,0.557724952,0.517358747,0.476992541,0.436626336,0.396260131,0.355893926,0.31552772,0.275161515,0.23479531,0.194429104,0.154062899,0.113696694,0.073330489,0.032964283,-0.007401922,-0.047768127,-0.088134333,-0.128500538,-0.168866743,-0.209232948,-0.249599154,-0.289965359,-0.330331564,-0.37069777,-0.908272432,-0.804753759,-0.575405597,-0.808704894,-0.835511743,-0.835420862,-0.63822129,-0.569633067,-0.496397966,-0.462023549,-0.140752985,-0.105792714,-0.110525528,-0.148013082,-0.207901116,-1.563150748,-1.61278318,-1.64921235,-1.540477354,-1.509527229,-1.424962782,-1.420556593,-1.299120491
RUS,-2.71033968,-2.651108431,-2.591877182,-2.532645933,-2.473414685,-2.414183436,-2.354952187,-2.295720938,-2.236489689,-2.177258441,-2.118027192,-2.058795943,-1.999564694,-1.940333446,-1.881102197,-1.821870948,-1.762639699,-1.703408451,-1.644177202,-1.584945953,-1.525714704,-1.466483456,-1.407252207,-1.348020958,-1.075338329,-1.347437124,-1.054764596,-0.958570422,-1.145386293,-1.045674004,-0.793147562,-0.682109473,-0.614709722,-0.772689483,-0.741639286,-0.812528596,-0.915106978,-0.875702263,-0.917248951,-0.76551745,-0.383165422,-0.093786535,-0.020302525,0.060895582,0.097140461,0.101469749,0.09866189,0.073529012
RWA,-10.2836924,-10.00000229,-9.716312181,-9.43262207,-9.14893196,-8.86524185,-8.58155174,-8.29786163,-8.014171519,-7.730481409,-7.446791299,-7.163101189,-6.879411079,-6.595720969,-6.312030858,-6.028340748,-5.744650638,-5.460960528,-5.177270418,-4.893580308,-4.609890197,-4.326200087,-4.042509977,-3.758819867,-3.475129757,-3.191439646,-2.907749536,-2.624059426,-2.340369316,-2.056679206,-1.772989096,-1.489298985,-1.205608875,-0.45034938,-0.741639286,-0.572608735,-0.486646485,-0.349643258,-0.003781356,0.449354732,2.233323781,2.184708432,2.066738188,2.112654657,2.118432072,2.154258324,2.19413566,3.049742777
SAU,-0.639953557,-0.624699262,-0.609444967,-0.594190672,-0.578936377,-0.563682082,-0.548427787,-0.533173493,-0.517919198,-0.502664903,-0.487410608,-0.472156313,-0.456902018,-0.441647723,-0.426393428,-0.411139133,-0.395884839,-0.380630544,-0.365376249,-0.350121954,-0.334867659,-0.319613364,-0.304359069,-0.289104774,-0.273850479,-0.258596185,-0.24334189,-0.228087595,-0.2128333,-0.197579005,-0.18232471,0.107877824,-0.344249794,-0.312203622,-0.368818303,-0.284704902,-0.248612878,0.128592201,0.332759337,0.163323223,0.119014155,0.074583693,0.030274626,-0.014034441,-0.058343509,-0.214343878,0.046275046,0.076998303
SDN,-1.861642275,-1.836110208,-1.810578142,-1.785046075,-1.759514009,-1.733981942,-1.708449876,-1.682917809,-1.657385743,-1.631853676,-1.60632161,-1.580789543,-1.555257477,-1.52972541,-1.504193344,-1.478661277,-1.453129211,-1.427597144,-1.402065078,-1.376533011,-1.351000945,-1.325468878,-1.299936812,-1.274404745,-1.248872679,-1.223340612,-1.197808546,-1.172276479,-1.146744413,-1.121212346,-1.09568028,-0.857662206,-0.88516965,-0.910835241,-0.9746524,-1.052448457,-1.153140585,-1.210467084,-1.15763516,-1.189700503,-0.639683971,-0.650751972,-0.631143709,-0.689747982,-0.680279389,-0.688064319,-0.687140774,-0.661635149
SEN,-0.986635183,-0.971510222,-0.956385262,-0.941260302,-0.926135341,-0.911010381,-0.89588542,-0.88076046,-0.865635499,-0.850510539,-0.835385578,-0.820260618,-0.805135657,-0.790010697,-0.774885736,-0.759760776,-0.744635816,-0.729510855,-0.714385895,-0.699260934,-0.684135974,-0.669011013,-0.653886053,-0.638761092,-0.623636132,-0.608511171,-0.679748341,-0.532831727,-0.556193845,-0.793479291,-0.624054361,-0.462668557,-0.524556413,-0.404300794,-0.368818303,-0.188736957,-0.2962196,-0.493113895,-0.532631016,-0.563360685,-0.280558002,-0.2456862,-0.223916253,-0.189318939,-0.369311449,-0.530157505,-0.425206553,-0.275762041
SGP,6.738361084,6.57053623,6.402711376,6.234886522,6.067061669,5.899236815,5.731411961,5.563587107,5.395762253,5.227937399,5.060112545,4.892287691,4.724462837,4.556637983,4.388813129,4.220988275,4.053163421,3.885338567,3.717513713,3.549688859,3.381864005,3.214039151,3.046214297,1.322913475,1.339804687,1.207702904,1.737023086,1.893878833,1.800575947,1.854565194,1.996890247,2.258398801,2.31527283,2.450711545,2.473941689,2.546349458,2.464970241,2.47194595,2.54431246,2.454482273,-1.819669297,-1.764682845,-1.801922646,-1.740648971,-1.716839189,-1.793412013,-1.734877659,-1.149407052
SLB,-2.503068072,-2.449155356,-2.395242639,-2.341329922,-2.287417205,-2.233504488,-2.179591771,-2.125679054,-2.071766338,-2.017853621,-1.963940904,-1.910028187,-1.85611547,-1.802202753,-1.748290036,-1.69437732,-1.640464603,-1.586551886,-1.532639169,-1.478726452,-1.424813735,-1.370901018,-1.316988301,-1.263075585,-1.209162868,-1.155250151,-1.101337434,-1.047424717,-0.993512,-0.939599283,-0.885686567,-0.83177385,-0.777861133,-0.723948416,-0.670035699,-0.572608735,-0.534253207,-0.588760987,-0.580708258,-0.642036905,-0.229254292,-0.043153314,-0.122109389,-0.139276035,-0.058343509,-0.109072669,-0.215659176,0.03082962
SLE,1.228671201,1.167524088,1.106376975,1.045229862,0.984082749,0.922935636,0.861788523,0.80064141,0.739494297,0.678347184,0.617200071,0.556052958,0.494905845,0.433758732,0.372611619,0.311464506,0.250317393,0.18917028,0.128023167,0.066876054,0.005728941,-0.055418172,-0.116565285,-0.177712398,-0.238859511,-0.300006624,-0.361153737,-0.42230085,-0.483447963,-0.544595076,-0.605742189,-0.901550389,-0.840092995,-0.772689483,-0.881447154,-0.90849654,-1.010320421,-0.875702263,-0.773017225,-0.759692955,-1.109808625,-1.460883516,-1.445598622,-1.390348641,-1.665011199,-1.635505199,-1.577717126,-1.64524311
SLV,-1.119872232,-1.092464752,-1.065057273,-1.037649793,-1.010242314,-0.982834834,-0.955427354,-0.928019875,-0.900612395,-0.873204916,-0.845797436,-0.818389956,-0.790982477,-0.763574997,-0.736167518,-0.708760038,-0.681352559,-0.653945079,-0.626537599,-0.59913012,-0.57172264,-0.544315161,-0.516907681,-0.489500201,-0.462092722,-0.434685242,-0.554742922,-0.31996238,-0.303682796,-0.499252126,-0.497234461,-0.243227641,0.016363443,0.056185067,-0.042599944,0.003198931,-0.058185993,-0.301819712,-0.196090323,-0.297652599,-0.075343162,-0.043153314,0.020887275,0.084927863,0.148968451,0.154105353,0.151048734,0.168279309
SOM,-5.218937762,-5.105532811,-4.99212786,-4.878722909,-4.765317959,-4.651913008,-4.538508057,-4.425103106,-4.311698155,-4.198293205,-4.084888254,-3.971483303,-3.858078352,-3.744673401,-3.631268451,-3.5178635,-3.404458549,-3.291053598,-3.177648647,-3.064243697,-2.950838746,-2.837433795,-2.724028844,-2.610623893,-2.497218943,-2.383813992,-2.270409041,-2.15700409,-2.043599139,-1.930194189,-1.816789238,-1.703384287,-1.589979336,-0.910835241,-1.077609793,-1.244384345,-1.438780913,-1.401761268,-1.398021369,-1.467865349,-0.331861712,-0.346952643,-0.376626549,-0.339447652,0.097140461,-0.109072669,-0.006111798,0.111094926
SRB,-3.327590333,-3.243920364,-3.160250394,-3.076580425,-2.992910456,-2.909240486,-2.825570517,-2.741900547,-2.658230578,-2.574560608,-2.490890639,-2.407220669,-2.3235507,-2.23988073,-2.156210761,-2.072540791,-1.988870822,-1.905200852,-1.821530883,-1.737860914,-1.654190944,-1.570520975,-1.486851005,-1.403181036,-1.319511066,-1.235841097,-1.152171127,-1.068501158,-0.984831188,-0.901161219,-0.817491249,-0.73382128,-0.659786377,-0.588495138,-0.508626172,-0.284704902,-0.2962196,-0.253996166,-0.244167565,-0.351381076,0.129871677,0.210012794,0.336021499,0.411195912,0.408108401,0.364647771,0.360596111,0.604898232
STP,-7.047913709,-6.867422292,-6.686930875,-6.506439458,-6.325948041,-6.145456624,-5.964965207,-5.78447379,-5.603982373,-5.423490956,-5.242999539,-5.062508122,-4.882016705,-4.701525289,-4.521033872,-4.340542455,-4.160051038,-3.979559621,-3.799068204,-3.618576787,-3.43808537,-3.257593953,-3.077102536,-2.896611119,-2.716119702,-2.535628285,-2.355136869,-2.174645452,-1.994154035,-1.813662618,-1.633171201,-1.452679784,-1.272188367,-1.09169695,-0.911205533,-0.620592707,-0.62946665,-0.588760987,-0.484553774,-0.507857348,0.899427325,0.716345009,0.743248956,0.861582051,0.926388302,0.94363942,0.884464554,1.435182887
SUR,-8.776996131,-8.528749195,-8.280502259,-8.032255322,-7.784008386,-7.53576145,-7.287514514,-7.039267578,-6.791020642,-6.542773705,-6.294526769,-6.046279833,-5.798032897,-5.549785961,-5.301539025,-5.053292088,-4.805045152,-4.556798216,-4.30855128,-4.060304344,-3.812057408,-3.563810471,-3.315563535,-3.067316599,-2.819069663,-2.570822727,-2.322575791,-2.074328854,-1.826081918,-1.577834982,-1.329588046,-1.08134111,0.061440098,-0.404300794,-0.508626172,-0.236720929,-0.201006157,-0.158349074,-0.322972894,-0.487596713,2.284627491,2.336608097,2.219448484,2.312826274,2.325744032,2.154258324,2.19413566,2.890609869
SVK,-0.552455,-0.539998301,-0.527541603,-0.515084904,-0.502628205,-0.490171507,-0.477714808,-0.465258109,-0.452801411,-0.440344712,-0.427888013,-0.415431315,-0.402974616,-0.390517917,-0.378061219,-0.36560452,-0.353147821,-0.340691123,-0.328234424,-0.315777725,-0.303321027,-0.290864328,-0.278407629,-0.265950931,-0.253494232,-0.241037533,-0.429737503,-0.405110119,-0.556193845,-0.457219674,-0.370414561,-0.243227641,-0.073789866,0.102233653,0.283618416,0.435054681,0.465487942,0.224239293,0.140450369,-0.035605433,-0.331861712,-0.195052978,-0.020302525,-0.084923961,-0.149545397,-0.214343878,-0.26804602,0.033009838
SVN,0.188118882,0.204903725,0.221688568,0.238473411,0.255258254,0.272043098,0.288827941,0.305612784,0.322397627,0.33918247,0.355967314,0.372752157,0.389537,0.406321843,0.423106686,0.439891529,0.456676373,0.473461216,0.490246059,0.507030902,0.523815745,0.540600588,0.557385432,0.574170275,0.590955118,0.607739961,0.624524804,0.574088879,0.285509652,0.173267108,0.601871343,0.722312389,0.827743227,0.931108203,1.075863004,1.250782208,1.274802206,1.228533757,1.150072448,0.874529464,0.437693936,0.564445344,0.590538659,0.611367529,0.750994403,0.891003816,1.198785619,0.977006511
SWE,6.329707331,6.177911702,6.026116074,5.874320445,5.722524816,5.570729187,5.418933558,5.26713793,5.115342301,4.963546672,4.811751043,4.659955415,4.508159786,4.356364157,4.204568528,4.052772899,3.900977271,3.749181642,3.597386013,3.445590384,3.293794756,3.141999127,2.990203498,1.168102392,1.448524951,1.527095408,1.903696977,2.021600441,1.926831472,1.77050029,1.996890247,2.214510618,2.270196176,2.358614373,2.380736443,2.546349458,2.512576962,2.47194595,2.496235219,2.51758209,-0.89620252,-1.308983851,-1.191081462,-1.240219929,-1.561355219,-1.530233991,-1.577717126,-0.804687222
SWZ,2.210632299,2.134349918,2.058067536,1.981785155,1.905502773,1.829220392,1.752938011,1.676655629,1.600373248,1.524090866,1.447808485,1.371526103,1.295243722,1.218961341,1.142678959,1.066396578,0.990114196,0.913831815,0.837549434,0.761267052,0.684984671,0.608702289,0.532419908,0.456137527,0.379855145,0.303572764,0.227290382,0.151008001,0.074725619,-0.001556762,-0.077839143,-0.154121525,-0.230403906,-0.634543724,-0.741639286,-0.332688874,-0.201006157,-0.20617262,-0.388399291,-0.462110233,-1.255328489,-1.207717408,-1.089274598,-1.040048312,-1.198559289,-1.214420364,-1.263396061,-1.374639627
SYC,2.621395259,2.549160989,2.476926719,2.404692449,2.332458179,2.26022391,2.18798964,2.11575537,2.0435211,1.97128683,1.89905256,1.826818291,1.754584021,1.682349751,1.610115481,1.537881211,1.465646941,1.393412672,1.321178402,1.248944132,1.176709862,1.104475592,1.032241322,0.960007053,0.887772783,0.815538513,0.743304243,0.671069973,0.598835703,0.526601434,0.454367164,0.382132894,0.106516752,-0.035912105,-0.229010435,0.243118792,0.3702745,0.367709931,0.380836578,0.371847054,-0.690987681,-0.701385193,-0.732950573,-0.539619269,-0.576623409,-0.58279311,-0.687140774,-0.773615424
SYR,-0.998263393,-0.984909184,-0.971554975,-0.958200766,-0.944846557,-0.931492348,-0.918138139,-0.90478393,-0.891429721,-0.878075512,-0.864721303,-0.851367095,-0.838012886,-0.824658677,-0.811304468,-0.797950259,-0.78459605,-0.771241841,-0.757887632,-0.744533423,-0.731179214,-0.717825005,-0.704470796,-0.691116587,-0.677762378,-0.664408169,-0.65105396,-0.637699751,-0.624345543,-0.610991334,-0.597637125,-0.374892191,-0.344249794,-0.312203622,-0.555228795,-0.764544624,-0.915106978,-0.684408079,-0.724939983,-0.713244139,-0.331861712,-0.397585864,-0.274819685,-0.239361843,-0.421139439,-0.319615087,-0.372819708,-0.370615573
TCD,-1.370472687,-1.362178518,-1.353884349,-1.345590181,-1.337296012,-1.329001844,-1.320707675,-1.312413506,-1.304119338,-1.295825169,-1.287531001,-1.279236832,-1.270942663,-1.262648495,-1.254354326,-1.246060157,-1.237765989,-1.22947182,-1.221177652,-1.212883483,-1.204589314,-1.196295146,-1.188000977,-1.179706808,-1.17141264,-1.163118471,-1.154824303,-1.146530134,-1.138235965,-1.129941797,-1.121647628,-1.11335346,-1.110552923,-1.095029585,-0.9746524,-1.052448457,-1.153140585,-1.162643538,-1.109557918,-0.961214163,-1.101417359,-1.055817744,-1.038371166,-0.839876695,-0.939419339,-1.161784759,-0.949074995,-0.980646762
TGO,1.242587186,1.186112192,1.129637198,1.073162204,1.01668721,0.960212216,0.903737222,0.847262228,0.790787233,0.734312239,0.677837245,0.621362251,0.564887257,0.508412263,0.451937269,0.395462275,0.338987281,0.282512287,0.226037293,0.169562299,0.113087305,0.05661231,0.000137316,-0.056337678,-0.112812672,-0.169287666,-0.22576266,-0.282237654,-0.338712648,-0.395187642,-0.451662636,-0.50813763,-0.564612624,-0.621087618,-0.788241909,-0.812528596,-0.62946665,-0.588760987,-0.773017225,-0.797448165,-1.357935909,-1.308983851,-1.343791758,-1.240219929,-1.094903309,-1.267055968,-1.211009216,-1.411737535
THA,-1.198727142,-1.179334748,-1.159942353,-1.140549959,-1.121157565,-1.101765171,-1.082372777,-1.062980383,-1.043587989,-1.024195595,-1.0048032,-0.985410806,-0.966018412,-0.946626018,-0.927233624,-0.90784123,-0.888448836,-0.869056442,-0.849664047,-0.830271653,-0.810879259,-0.791486865,-0.772094471,-1.245362707,-0.784123335,-1.028044621,-0.804753759,-0.617979466,-0.68244937,-0.667381935,-0.581781061,-0.418780374,-0.254096485,-0.128009277,-0.229010435,-0.332688874,-0.248612878,-0.301819712,-0.244167565,-0.318688268,-0.537076551,-0.650751972,-0.783854005,-0.739790886,-0.421139439,-0.266979483,-0.425206553,-0.287284618
TJK,-3.32696817,-3.256844127,-3.186720085,-3.116596042,-3.046472,-2.976347957,-2.906223915,-2.836099872,-2.76597583,-2.695851787,-2.625727745,-2.555603702,-2.485479659,-2.415355617,-2.345231574,-2.275107532,-2.204983489,-2.134859447,-2.064735404,-1.994611362,-1.924487319,-1.854363277,-1.784239234,-1.714115192,-1.643991149,-1.573867106,-1.503743064,-1.433619021,-1.363494979,-1.293370936,-1.223246894,-1.077103122,-0.975322959,-0.910835241,-0.881447154,-0.90849654,-0.962713699,-0.971349354,-0.917248951,-0.850386749,-0.229254292,-0.2456862,-0.274819685,-0.189318939,-0.421139439,-0.109072669,-0.110885487,-0.031138171
TKM,-4.103693333,-4.014062098,-3.924430863,-3.834799628,-3.745168393,-3.655537158,-3.565905923,-3.476274689,-3.386643454,-3.297012219,-3.207380984,-3.117749749,-3.028118514,-2.938487279,-2.848856045,-2.75922481,-2.669593575,-2.57996234,-2.490331105,-2.40069987,-2.311068635,-2.221437401,-2.131806166,-2.042174931,-1.952543696,-1.862912461,-1.773281226,-1.683649991,-1.594018757,-1.504387522,-1.414756287,-1.325125052,-0.975322959,-1.048980999,-0.881447154,-0.956480512,-1.057927142,-1.066996446,-1.15763516,-1.170808759,-0.126646872,-0.093786535,-0.173012821,-0.239361843,-0.110171499,-0.056437065,-0.006111798,0.108974706
TLS,-3.487388959,-3.408525076,-3.329661192,-3.250797309,-3.171933426,-3.093069543,-3.014205659,-2.935341776,-2.856477893,-2.77761401,-2.698750126,-2.619886243,-2.54102236,-2.462158477,-2.383294593,-2.30443071,-2.225566827,-2.146702944,-2.06783906,-1.988975177,-1.910111294,-1.831247411,-1.752383527,-1.673519644,-1.594655761,-1.515791878,-1.436927995,-1.358064111,-1.279200228,-1.200336345,-1.121472462,-1.042608578,-0.963744695,-0.884880812,-0.695036663,-0.668576679,-0.867500256,-0.875702263,-0.724939983,-0.800325423,0.283782806,0.361912458,0.081504339,-0.039190226,-0.110171499,-0.161708274,-0.110885487,0.219213554
TON,-8.372832175,-8.159083477,-7.94533478,-7.731586083,-7.517837386,-7.304088688,-7.090339991,-6.876591294,-6.662842596,-6.449093899,-6.235345202,-6.021596505,-5.807847807,-5.59409911,-5.380350413,-5.166601716,-4.952853018,-4.739104321,-4.525355624,-4.311606926,-4.097858229,-3.884109532,-3.670360835,-3.456612137,-3.24286344,-3.029114743,-2.815366046,-2.601617348,-2.387868651,-2.174119954,-1.960371256,-1.746622559,-1.532873862,-1.319125165,-1.105376467,-1.100432429,-0.772286814,-0.493113895,-0.484553774,-0.43458863,0.899427325,0.918877895,0.895959252,0.961667859,0.926388302,1.048910629,1.041625087,1.673356597
TTO,1.310200929,1.268067176,1.225933423,1.18379967,1.141665917,1.099532164,1.057398411,1.015264658,0.973130905,0.930997152,0.888863399,0.846729646,0.804595893,0.76246214,0.720328387,0.678194634,0.63606088,0.593927127,0.551793374,0.509659621,0.467525868,0.425392115,0.383258362,0.341124609,0.298990856,0.256857103,0.21472335,0.172589597,0.130455844,0.21529956,0.136865041,0.151766008,0.016363443,-0.128009277,-0.415420926,-0.284704902,-0.201006157,-0.20617262,-0.196090323,-0.419692359,-0.434469131,-0.498852307,-0.631143709,-0.639705077,-0.576623409,-0.372250692,-0.372819708,-0.670085464
TUN,2.296110218,2.227275214,2.158440211,2.089605207,2.020770203,1.9519352,1.883100196,1.814265193,1.745430189,1.676595185,1.607760182,1.538925178,1.470090175,1.401255171,1.332420167,1.263585164,1.19475016,1.125915157,1.057080153,0.98824515,0.919410146,0.850575142,0.781740139,0.712905135,0.644070132,0.575235128,0.028615698,0.148350184,0.159254128,0.21529956,0.094591741,0.283430557,0.37697668,0.37852517,0.237015793,0.099166876,0.179847614,0.080768655,0.140450369,-0.137370178,-0.74229139,-0.853284858,-0.885660869,-0.889919599,-0.939419339,-0.898606737,-0.896688151,-0.939134951
