Country Name,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Colombia,-1.414487736,-1.381371439,-1.348255143,-1.315138846,-1.28202255,-1.248906253,-1.215789956,-1.18267366,-1.149557363,-1.116441067,-1.08332477,-1.050208473,-1.017092177,-0.98397588,-0.950859584,-0.917743287,-0.88462699,-0.851510694,-0.818394397,-0.785278101,-0.752161804,-0.719045507,-0.685929211,-0.652812914,-0.654199541,-0.562818591,-0.471687317,-0.514936626,-0.558185935,-0.52786798,-0.497632861,-0.459129035,-0.309037656,-0.300306857,-0.180456311,-0.180278569,-0.177394137,-0.159914523,-0.153863207,-0.090241119,-0.099900231,-0.116322227,-0.097176254,0.009513018,0.042629314,0.075745611,0.108861907,0.141978204
Comoros,-1.171677658,-1.152785693,-1.133893728,-1.115001763,-1.096109798,-1.077217833,-1.058325867,-1.039433902,-1.020541937,-1.001649972,-0.982758007,-0.963866042,-0.944974076,-0.926082111,-0.907190146,-0.888298181,-0.869406216,-0.85051425,-0.831622285,-0.81273032,-0.793838355,-0.77494639,-0.756054425,-0.737162459,-0.58451581,-0.554124978,-0.523817182,-0.840310812,-1.156804442,-0.791853454,-0.427899599,-0.570307493,-0.550086498,-0.63031441,-0.29567644,-0.478799552,-0.362624705,-0.380141973,-0.471446872,-0.427686483,-0.519924283,-0.517402232,-0.332876086,-0.359323156,-0.340431191,-0.321539226,-0.30264726,-0.283755295
"Congo, Dem. Rep.",-2.474086376,-2.447003808,-2.41992124,-2.392838672,-2.365756104,-2.338673536,-2.311590968,-2.2845084,-2.257425832,-2.230343264,-2.203260696,-2.176178128,-2.14909556,-2.122012992,-2.094930424,-2.067847856,-2.040765288,-2.013682719,-1.986600151,-1.959517583,-1.932435015,-1.905352447,-1.878269879,-1.851187311,-1.677684784,-1.778966268,-1.879971027,-1.859438241,-1.838905454,-1.751828744,-1.664989948,-1.614003778,-1.725058675,-1.552344441,-1.28146565,-1.258596897,-1.447140098,-1.447442293,-1.444672227,-1.515757203,-1.508820415,-1.467424989,-1.31235981,-1.30953595,-1.282453382,-1.255370814,-1.228288246,-1.201205678
"Congo, Rep.",-1.600268896,-1.587154184,-1.574039472,-1.56092476,-1.547810048,-1.534695336,-1.521580624,-1.508465912,-1.4953512,-1.482236488,-1.469121776,-1.456007064,-1.442892352,-1.42977764,-1.416662928,-1.403548216,-1.390433504,-1.377318792,-1.36420408,-1.351089368,-1.337974656,-1.324859944,-1.311745232,-1.29863052,-1.021663904,-1.306255206,-1.590068936,-1.551271498,-1.51247406,-1.215339229,-0.919016242,-0.780647755,-0.949948668,-1.079108238,-1.225017905,-1.249990821,-1.164567947,-1.099403501,-1.057595134,-1.104677558,-1.152003646,-1.124830008,-1.078304291,-1.036336279,-1.023221567,-1.010106855,-0.996992143,-0.983877431
Cook Islands,0.878697185,0.846588043,0.814478902,0.782369761,0.750260619,0.718151478,0.686042336,0.653933195,0.621824054,0.589714912,0.557605771,0.52549663,0.493387488,0.461278347,0.429169206,0.397060064,0.364950923,0.332841782,0.30073264,0.268623499,0.236514358,0.204405216,0.172296075,0.140186933,0.108077792,0.075968651,0.043859509,0.011750368,-0.020358773,-0.052467915,-0.084577056,-0.116686197,-0.148795339,-0.18090448,-0.213013621,-0.245122763,-0.277231904,-0.328050047,-0.304032177,-0.39226833,-0.405668469,-0.437777611,-0.469886752,-0.501995894,-0.534105035,-0.566214176,-0.598323318,-0.630432459
Costa Rica,1.162292567,1.158218266,1.154143965,1.150069665,1.145995364,1.141921063,1.137846762,1.133772462,1.129698161,1.12562386,1.121549559,1.117475259,1.113400958,1.109326657,1.105252356,1.101178056,1.097103755,1.093029454,1.088955153,1.084880853,1.080806552,1.076732251,1.07265795,1.06858365,1.060922384,1.114164489,1.167261124,1.118557453,1.069853783,1.084308165,1.098723054,0.971579194,0.991898656,0.813976049,0.874517262,0.90274483,0.940089166,0.999009728,1.03852272,1.039880395,1.063006282,1.049704552,1.130252957,0.987097635,0.983023334,0.978949033,0.974874732,0.970800432
Cote d'Ivoire,-0.953998744,-0.95653485,-0.959070955,-0.96160706,-0.964143165,-0.966679271,-0.969215376,-0.971751481,-0.974287586,-0.976823692,-0.979359797,-0.981895902,-0.984432007,-0.986968113,-0.989504218,-0.992040323,-0.994576428,-0.997112534,-0.999648639,-1.002184744,-1.004720849,-1.007256955,-1.00979306,-1.012329165,-0.643067062,-0.689011665,-0.734830737,-0.919497192,-1.104163647,-1.151426211,-1.198559642,-1.254935384,-1.302863121,-1.379282951,-1.365890384,-1.283227324,-1.244367361,-1.111190319,-1.096635699,-1.129269361,-0.814291239,-0.770473778,-0.523131013,-1.06305127,-1.065587375,-1.06812348,-1.070659586,-1.073195691
Croatia,-0.755208791,-0.721798978,-0.688389165,-0.654979352,-0.621569539,-0.588159726,-0.554749913,-0.5213401,-0.487930287,-0.454520473,-0.42111066,-0.387700847,-0.354291034,-0.320881221,-0.287471408,-0.254061595,-0.220651782,-0.187241969,-0.153832156,-0.120422342,-0.087012529,-0.053602716,-0.020192903,0.01321691,-0.162333235,-0.252415182,-0.342251003,0.06508261,0.472416222,0.48865728,0.504853964,0.583519816,0.64241159,0.429839343,0.442756057,0.483709842,0.425605714,0.442548752,0.427891761,0.480467081,0.500989676,0.474761814,0.490473717,0.681413172,0.714822985,0.748232798,0.781642611,0.815052424
Cuba,-1.725052945,-1.722429186,-1.719805427,-1.717181668,-1.714557909,-1.71193415,-1.709310392,-1.706686633,-1.704062874,-1.701439115,-1.698815356,-1.696191597,-1.693567838,-1.69094408,-1.688320321,-1.685696562,-1.683072803,-1.680449044,-1.677825285,-1.675201527,-1.672577768,-1.669954009,-1.66733025,-1.664706491,-1.390285373,-1.492170702,-1.593777657,-1.613819957,-1.633862257,-1.648051513,-1.662202001,-1.868119001,-1.828352332,-1.863944173,-1.871917129,-1.843144655,-1.747010589,-1.664134979,-1.551192045,-1.525810838,-1.431334376,-1.395491362,-1.506288171,-1.612231314,-1.609607555,-1.606983796,-1.604360038,-1.601736279
Cyprus,1.03929029,1.039108497,1.038926704,1.038744912,1.038563119,1.038381326,1.038199533,1.03801774,1.037835947,1.037654154,1.037472361,1.037290568,1.037108776,1.036926983,1.03674519,1.036563397,1.036381604,1.036199811,1.036018018,1.035836225,1.035654433,1.03547264,1.035290847,1.035109054,1.031592846,1.003067058,0.97461921,1.024140209,1.073661208,1.107956233,1.142157555,0.969499171,0.950021267,0.986860156,1.050703526,1.068380117,1.089251041,1.077916622,1.022004843,1.053293586,1.00447917,0.966322601,1.036605,1.031473196,1.031291403,1.03110961,1.030927818,1.030746025
Czech Republic,0.688767966,0.696265755,0.703763544,0.711261333,0.718759122,0.726256912,0.733754701,0.74125249,0.748750279,0.756248068,0.763745858,0.771243647,0.778741436,0.786239225,0.793737014,0.801234804,0.808732593,0.816230382,0.823728171,0.83122596,0.83872375,0.846221539,0.853719328,0.861217117,0.99540329,0.95111086,0.906939447,0.793778032,0.680616617,0.830759032,0.980491221,0.966385841,0.954427719,0.879003823,0.92753458,0.96206969,1.000522256,1.02006793,1.000347257,1.00892508,0.943805873,0.957797408,1.027719259,1.011172901,1.01867069,1.02616848,1.033666269,1.041164058
Denmark,1.466567727,1.470743987,1.474920247,1.479096507,1.483272768,1.487449028,1.491625288,1.495801548,1.499977808,1.504154069,1.508330329,1.512506589,1.516682849,1.520859109,1.52503537,1.52921163,1.53338789,1.53756415,1.54174041,1.545916671,1.550092931,1.554269191,1.558445451,1.562621711,1.575129151,1.537903356,1.500779271,1.542014837,1.583250403,1.5687278,1.554244876,1.598210335,1.826370239,1.767957211,1.635095835,1.521719933,1.597796917,1.571048975,1.582059979,1.597862482,1.692593694,1.682493091,1.548043609,1.646146915,1.650323175,1.654499436,1.658675696,1.662851956
Djibouti,0.173722108,0.136408633,0.099095158,0.061781684,0.024468209,-0.012845265,-0.05015874,-0.087472214,-0.124785689,-0.162099164,-0.199412638,-0.236726113,-0.274039587,-0.311353062,-0.348666537,-0.385980011,-0.423293486,-0.46060696,-0.497920435,-0.535233909,-0.572547384,-0.609860859,-0.647174333,-0.684487808,-0.856276631,-0.92256915,-0.988680542,-0.906393111,-0.82410568,-0.814504561,-0.804929674,-0.629352331,-0.733032882,-1.059838414,-1.096536636,-1.179881454,-1.178694487,-1.183106542,-1.248261213,-1.401816249,-1.416968703,-1.444796562,-1.405083656,-1.430757299,-1.468070774,-1.505384249,-1.542697723,-1.580011198
Dominica,1.101656769,1.099807059,1.097957349,1.096107639,1.094257929,1.092408219,1.090558509,1.088708799,1.086859089,1.085009379,1.083159669,1.081309959,1.079460249,1.077610539,1.075760829,1.073911119,1.072061409,1.070211699,1.068361989,1.066512279,1.064662569,1.062812859,1.060963149,1.059113438,1.005387425,1.035738208,1.066006064,1.066293001,1.066579938,1.086848948,1.107062578,1.083042622,1.000803947,0.979594111,1.039411545,1.033622622,1.063699603,1.039988875,1.011845469,1.013030887,0.974582553,0.992519617,1.105652452,1.022119238,1.020269528,1.018419818,1.016570108,1.014720398
Dominican Republic,-0.112005144,-0.106634256,-0.101263369,-0.095892482,-0.090521595,-0.085150708,-0.079779821,-0.074408934,-0.069038047,-0.06366716,-0.058296273,-0.052925385,-0.047554498,-0.042183611,-0.036812724,-0.031441837,-0.02607095,-0.020700063,-0.015329176,-0.009958289,-0.004587401,0.000783486,0.006154373,0.01152526,-0.040397931,-0.044291212,-0.048173856,0.035929935,0.120033726,0.160200453,0.200257435,0.01621856,0.028443117,-0.086679973,0.16679503,0.15539296,0.114291042,0.057498652,0.034153357,0.055506468,0.087000646,0.084209688,0.143060431,0.118943002,0.124313889,0.129684776,0.135055663,0.14042655
Ecuador,0.047541642,0.038425639,0.029309637,0.020193634,0.011077631,0.001961628,-0.007154375,-0.016270378,-0.025386381,-0.034502384,-0.043618387,-0.052734389,-0.061850392,-0.070966395,-0.080082398,-0.089198401,-0.098314404,-0.107430407,-0.11654641,-0.125662413,-0.134778416,-0.143894418,-0.153010421,-0.162126424,-0.131740347,-0.081125905,-0.030649755,-0.228670599,-0.426691443,-0.283399062,-0.140498191,-0.179011658,-0.299840629,-0.425974071,-0.331446111,-0.228333786,-0.285776377,-0.275943011,-0.260243058,-0.324149609,-0.327847928,-0.286396682,-0.264704347,-0.344446482,-0.353562485,-0.362678488,-0.371794491,-0.380910494
"Egypt, Arab Rep.",-0.374984952,-0.393636301,-0.412287651,-0.430939,-0.44959035,-0.468241699,-0.486893049,-0.505544398,-0.524195748,-0.542847097,-0.561498447,-0.580149796,-0.598801145,-0.617452495,-0.636103844,-0.654755194,-0.673406543,-0.692057893,-0.710709242,-0.729360592,-0.748011941,-0.766663291,-0.78531464,-0.80396599,-0.75835681,-0.787620468,-0.816804171,-0.804674715,-0.792545259,-0.937939697,-1.082936883,-1.082659245,-0.946431518,-0.95284766,-1.155643821,-1.123645186,-1.175569773,-1.121436119,-1.147055745,-1.131716371,-0.765407741,-1.043022513,-1.192796469,-1.176992979,-1.195644329,-1.214295678,-1.232947028,-1.251598377
El Salvador,-0.185313206,-0.179163687,-0.173014169,-0.166864651,-0.160715132,-0.154565614,-0.148416095,-0.142266577,-0.136117059,-0.12996754,-0.123818022,-0.117668504,-0.111518985,-0.105369467,-0.099219948,-0.09307043,-0.086920912,-0.080771393,-0.074621875,-0.068472356,-0.062322838,-0.05617332,-0.050023801,-0.043874283,-0.153704882,-0.083331841,-0.013151077,-0.059106475,-0.105061874,0.005485678,0.115731187,0.170846224,0.107379362,-0.013514465,0.075886987,0.075355597,0.086881615,0.047347941,0.054311585,0.01700704,-0.073600411,-0.046082333,0.126117304,0.079116085,0.085265603,0.091415122,0.09756464,0.103714159
Equatorial Guinea,-0.901006826,-0.926574236,-0.952141645,-0.977709055,-1.003276464,-1.028843874,-1.054411283,-1.079978692,-1.105546102,-1.131113511,-1.156680921,-1.18224833,-1.207815739,-1.233383149,-1.258950558,-1.284517968,-1.310085377,-1.335652787,-1.361220196,-1.386787605,-1.412355015,-1.437922424,-1.463489834,-1.489057243,-1.537053943,-1.555253931,-1.573404193,-1.594946325,-1.616488457,-1.627081799,-1.637646198,-1.699257493,-1.641539454,-1.666149497,-1.807063222,-1.89098525,-1.897923589,-1.81038475,-1.865506411,-1.903657913,-1.882653117,-1.962283134,-1.980616689,-2.000405431,-2.025972841,-2.05154025,-2.07710766,-2.102675069
Eritrea,0.286698018,0.223205588,0.159713158,0.096220728,0.032728297,-0.030764133,-0.094256563,-0.157748993,-0.221241424,-0.284733854,-0.348226284,-0.411718714,-0.475211144,-0.538703575,-0.602196005,-0.665688435,-0.729180865,-0.792673295,-0.856165726,-0.919658156,-0.983150586,-1.046643016,-1.110135446,-1.173627877,-1.258117318,-1.161887613,-1.06592083,-1.218794286,-1.371667743,-1.567670782,-1.763138294,-1.900713205,-1.850991368,-2.142034292,-2.02700901,-2.079464197,-2.116230726,-2.16456604,-2.155306816,-2.17610383,-2.154399633,-2.149218559,-2.039256811,-2.443476481,-2.506968911,-2.570461341,-2.633953772,-2.697446202
Estonia,0.655940535,0.667624352,0.679308168,0.690991985,0.702675801,0.714359617,0.726043434,0.73772725,0.749411066,0.761094883,0.772778699,0.784462516,0.796146332,0.807830148,0.819513965,0.831197781,0.842881597,0.854565414,0.86624923,0.877933047,0.889616863,0.901300679,0.912984496,0.924668312,0.866042495,0.931823562,0.997424901,0.973043829,0.948662758,1.003873731,1.058933854,1.055477142,1.0974437,1.010106802,1.05436933,1.05722785,1.074180007,1.081911087,1.098380327,1.126909852,1.090192556,1.094299197,1.16832006,1.15834464,1.170028456,1.181712272,1.193396089,1.205079905
Ethiopia,-0.585557457,-0.603298255,-0.621039053,-0.638779851,-0.656520649,-0.674261447,-0.692002245,-0.709743042,-0.72748384,-0.745224638,-0.762965436,-0.780706234,-0.798447032,-0.816187829,-0.833928627,-0.851669425,-0.869410223,-0.887151021,-0.904891819,-0.922632617,-0.940373414,-0.958114212,-0.97585501,-0.993595808,-1.109109044,-1.041843193,-0.974761128,-0.987853527,-1.000945926,-1.113416242,-1.225579262,-1.073254466,-1.142604113,-1.22082448,-1.156561136,-1.170421004,-1.283993006,-1.276600718,-1.313397169,-1.329102874,-1.280015349,-1.292922735,-1.255866528,-1.348411765,-1.366152563,-1.383893361,-1.401634158,-1.419374956
Fiji,1.23311904,1.185226663,1.137334286,1.089441908,1.041549531,0.993657153,0.945764776,0.897872399,0.849980021,0.802087644,0.754195267,0.706302889,0.658410512,0.610518134,0.562625757,0.51473338,0.466841002,0.418948625,0.371056248,0.32316387,0.275271493,0.227379115,0.179486738,0.131594361,0.045661125,0.092589027,0.13938871,-0.218536094,-0.576460898,-0.30240091,-0.029089719,0.116939746,-0.021057701,0.080487005,-0.329700768,-0.50112313,-0.55610913,-0.780148387,-1.001146674,-0.980954111,-0.874973297,-0.811907649,-0.090715952,-0.826253187,-0.874145564,-0.922037942,-0.969930319,-1.017822696
Finland,1.628780775,1.627328025,1.625875275,1.624422525,1.622969775,1.621517025,1.620064275,1.618611524,1.617158774,1.615706024,1.614253274,1.612800524,1.611347774,1.609895024,1.608442274,1.606989524,1.605536774,1.604084024,1.602631274,1.601178523,1.599725773,1.598273023,1.596820273,1.595367523,1.558887362,1.534981076,1.511140108,1.586940646,1.662741184,1.624057614,1.585479736,1.565321088,1.807285666,1.70030582,1.548328161,1.50211513,1.511609912,1.494802952,1.523453236,1.548105717,1.617881656,1.584687233,1.567836165,1.566312521,1.564859771,1.563407021,1.561954271,1.560501521
France,1.169327967,1.171166266,1.173004566,1.174842865,1.176681165,1.178519464,1.180357764,1.182196063,1.184034363,1.185872662,1.187710962,1.189549262,1.191387561,1.193225861,1.19506416,1.19690246,1.198740759,1.200579059,1.202417358,1.204255658,1.206093957,1.207932257,1.209770556,1.211608856,1.313395143,1.225364767,1.137574911,1.146862924,1.156150937,1.140035429,1.123963952,1.0884794,1.444063902,1.474484563,1.302140236,1.257422209,1.306493163,1.243381262,1.201792121,1.166702509,1.221409678,1.200867534,1.219260573,1.248374846,1.250213146,1.252051445,1.253889745,1.255728044
French Guiana,-0.899404908,-0.852820722,-0.806236536,-0.759652349,-0.713068163,-0.666483977,-0.61989979,-0.573315604,-0.526731417,-0.480147231,-0.433563045,-0.386978858,-0.340394672,-0.293810486,-0.247226299,-0.200642113,-0.154057927,-0.10747374,-0.060889554,-0.014305368,0.032278819,0.078863005,0.125447191,0.172031378,0.4566046,0.452009062,0.447426081,0.444632739,0.441839397,0.418621293,0.395466626,0.40716064,0.473211586,0.395360112,0.352992475,0.335355252,0.350913167,1.060586095,1.106941581,1.093612671,1.11478126,1.131438494,1.240638494,1.103715105,1.150299291,1.196883477,1.243467664,1.29005185
Gabon,0.48787071,0.451307041,0.414743372,0.378179703,0.341616035,0.305052366,0.268488697,0.231925028,0.195361359,0.158797691,0.122234022,0.085670353,0.049106684,0.012543015,-0.024020654,-0.060584322,-0.097147991,-0.13371166,-0.170275329,-0.206838998,-0.243402667,-0.279966335,-0.316530004,-0.353093673,-0.322546184,-0.36519332,-0.407723933,-0.446634427,-0.48554492,-0.520347366,-0.555054724,-0.677192092,-0.805739105,-0.875595927,-0.986370325,-0.892251253,-0.854140341,-1.000670791,-0.887672126,-0.933238685,-0.870838463,-0.857715487,-0.911407351,-1.08436705,-1.120930718,-1.157494387,-1.194058056,-1.230621725
"Gambia, The",-0.685747196,-0.695053258,-0.704359321,-0.713665384,-0.722971447,-0.732277509,-0.741583572,-0.750889635,-0.760195698,-0.769501761,-0.778807823,-0.788113886,-0.797419949,-0.806726012,-0.816032075,-0.825338137,-0.8346442,-0.843950263,-0.853256326,-0.862562388,-0.871868451,-0.881174514,-0.890480577,-0.89978664,-1.323831797,-1.153943193,-0.984518766,-1.061763644,-1.139008522,-0.890956564,-0.643582344,-0.379852504,-0.600828886,-0.97121942,-0.873200417,-0.882401764,-0.854909778,-1.012604713,-1.085195541,-1.221648335,-1.277616143,-1.252623677,-1.254392028,-1.085907895,-1.095213958,-1.104520021,-1.113826084,-1.123132146
Georgia,-1.176309808,-1.147720112,-1.119130416,-1.090540721,-1.061951025,-1.033361329,-1.004771634,-0.976181938,-0.947592243,-0.919002547,-0.890412851,-0.861823156,-0.83323346,-0.804643764,-0.776054069,-0.747464373,-0.718874677,-0.690284982,-0.661695286,-0.633105591,-0.604515895,-0.575926199,-0.547336504,-0.518746808,-0.40035212,-0.430249571,-0.460065335,-0.38178198,-0.303498626,-0.426377168,-0.548919976,-0.214110345,-0.152126461,-0.121943958,-0.135913104,-0.286061168,-0.293133765,-0.220063016,-0.182572514,-0.188310415,-0.00374218,0.099359177,0.225715384,0.053047105,0.0816368,0.110226496,0.138816192,0.167405887
Germany,1.218660203,1.223188705,1.227717207,1.232245709,1.236774211,1.241302713,1.245831215,1.250359717,1.25488822,1.259416722,1.263945224,1.268473726,1.273002228,1.27753073,1.282059232,1.286587734,1.291116236,1.295644738,1.30017324,1.304701742,1.309230244,1.313758747,1.318287249,1.322815751,1.328978539,1.310028175,1.291129589,1.305492163,1.319854736,1.367410538,1.414836407,1.357902765,1.472799063,1.462617755,1.385780931,1.34735465,1.348497033,1.345332265,1.31028378,1.365995288,1.394152284,1.407817483,1.457651258,1.413385792,1.417914294,1.422442797,1.426971299,1.431499801
Ghana,-1.572623654,-1.519967163,-1.467310672,-1.414654181,-1.361997691,-1.3093412,-1.256684709,-1.204028218,-1.151371727,-1.098715236,-1.046058745,-0.993402255,-0.940745764,-0.888089273,-0.835432782,-0.782776291,-0.7301198,-0.677463309,-0.624806819,-0.572150328,-0.519493837,-0.466837346,-0.414180855,-0.361524364,-0.341387063,-0.352888128,-0.364357769,-0.221334647,-0.078311525,-0.067099397,-0.055917904,0.275180548,0.151430368,0.239893958,0.365210921,0.460922062,0.383351862,0.486855626,0.492735893,0.45810774,0.401330382,0.410417348,0.491630107,0.691605453,0.744261944,0.796918434,0.849574925,0.902231416
Greece,1.658647806,1.636354423,1.614061039,1.591767656,1.569474273,1.54718089,1.524887507,1.502594123,1.48030074,1.458007357,1.435713974,1.41342059,1.391127207,1.368833824,1.346540441,1.324247058,1.301953674,1.279660291,1.257366908,1.235073525,1.212780142,1.190486758,1.168193375,1.145899992,0.974723399,1.029959112,1.085043907,1.033329904,0.981615901,0.987726871,0.993821144,1.059555292,1.135454774,1.03379631,0.936299801,0.956204712,0.897801578,0.862022698,0.879646003,0.802399039,0.668173552,0.653833985,0.564949095,0.700032328,0.677738944,0.655445561,0.633152178,0.610858795
Greenland,1.040223266,1.045169995,1.050116724,1.055063453,1.060010182,1.064956912,1.069903641,1.07485037,1.079797099,1.084743828,1.089690557,1.094637286,1.099584015,1.104530744,1.109477474,1.114424203,1.119370932,1.124317661,1.12926439,1.134211119,1.139157848,1.144104577,1.149051306,1.153998036,1.158944765,1.163891494,1.168838223,1.173784952,1.178731681,1.18367841,1.188625139,1.193571868,1.198518598,1.203465327,1.208412056,1.213358785,1.218305514,1.20415771,1.24070394,1.243850946,1.248197794,1.236165524,1.240638494,1.252932618,1.257879347,1.262826076,1.267772805,1.272719534
Grenada,0.314701332,0.328106574,0.341511817,0.354917059,0.368322301,0.381727543,0.395132785,0.408538027,0.421943269,0.435348512,0.448753754,0.462158996,0.475564238,0.48896948,0.502374722,0.515779965,0.529185207,0.542590449,0.555995691,0.569400933,0.582806175,0.596211418,0.60961666,0.623021902,0.566949189,0.631532116,0.695938587,0.693945289,0.69195199,0.751699083,0.811282933,0.844037831,0.605926454,0.602367699,0.734194636,0.84316957,0.869492829,0.852137148,0.821087658,0.806027532,0.799200475,0.819371402,0.944099724,0.891126745,0.904531987,0.917937229,0.931342472,0.944747714
Guam,-0.157473566,-0.13100205,-0.104530534,-0.078059018,-0.051587502,-0.025115986,0.00135553,0.027827045,0.054298561,0.080770077,0.107241593,0.133713109,0.160184625,0.186656141,0.213127656,0.239599172,0.266070688,0.292542204,0.31901372,0.345485236,0.371956752,0.398428267,0.424899783,0.451371299,0.477842815,0.504314331,0.530785847,0.557257363,0.583728878,0.610200394,0.63667191,0.663143426,0.56374979,0.637373388,0.583288908,1.007130384,1.003920317,0.995612085,0.806662202,0.82531029,0.838057399,0.826262891,0.9543301,0.980801616,1.007273132,1.033744648,1.060216164,1.08668768
Guatemala,-0.28329844,-0.284690211,-0.286081981,-0.287473751,-0.288865522,-0.290257292,-0.291649062,-0.293040833,-0.294432603,-0.295824373,-0.297216144,-0.298607914,-0.299999684,-0.301391455,-0.302783225,-0.304174995,-0.305566766,-0.306958536,-0.308350306,-0.309742077,-0.311133847,-0.312525617,-0.313917388,-0.315309158,-0.263145417,-0.271895217,-0.280621111,-0.324226379,-0.367831647,-0.401934557,-0.435944289,-0.527305245,-0.311906427,-0.340887398,-0.188583702,-0.198059052,-0.232235029,-0.274044693,-0.33446461,-0.341166109,-0.387563795,-0.403580844,-0.3699148,-0.343144565,-0.344536335,-0.345928105,-0.347319876,-0.348711646
Guinea,-1.681022872,-1.666252204,-1.651481536,-1.636710868,-1.6219402,-1.607169532,-1.592398864,-1.577628196,-1.562857528,-1.54808686,-1.533316192,-1.518545524,-1.503774856,-1.489004188,-1.47423352,-1.459462852,-1.444692184,-1.429921516,-1.415150848,-1.40038018,-1.385609512,-1.370838844,-1.356068176,-1.341297508,-1.345178366,-1.267750047,-1.19053328,-1.183355093,-1.176176906,-1.255301446,-1.3342098,-1.216884732,-1.283706069,-1.140302658,-1.23738873,-1.39406991,-1.454441547,-1.301496744,-0.946654081,-0.940793753,-1.058564782,-1.060202599,-0.891215146,-1.045884148,-1.03111348,-1.016342812,-1.001572144,-0.986801476
Guinea-Bissau,-0.765660176,-0.770851193,-0.776042211,-0.781233229,-0.786424246,-0.791615264,-0.796806282,-0.801997299,-0.807188317,-0.812379335,-0.817570353,-0.82276137,-0.827952388,-0.833143406,-0.838334423,-0.843525441,-0.848716459,-0.853907476,-0.859098494,-0.864289512,-0.869480529,-0.874671547,-0.879862565,-0.885053583,-1.159569263,-1.148159474,-1.136780858,-0.949025542,-0.761270225,-0.757035968,-0.75281328,-1.133283973,-0.85216403,-0.374271661,-0.700661421,-0.790799499,-0.791596472,-0.814203143,-0.89721179,-0.934482098,-1.394935727,-1.414221406,-1.039825559,-0.988873936,-0.994064954,-0.999255972,-1.004446989,-1.009638007
Guyana,1.154959685,1.126694377,1.09842907,1.070163763,1.041898456,1.013633149,0.985367842,0.957102535,0.928837227,0.90057192,0.872306613,0.844041306,0.815775999,0.787510692,0.759245384,0.730980077,0.70271477,0.674449463,0.646184156,0.617918849,0.589653542,0.561388234,0.533122927,0.50485762,0.260546476,0.330600537,0.400463194,0.456883207,0.51330322,0.566759479,0.620069683,0.573489845,0.14470236,-0.182931542,0.075648718,0.085118681,0.09914358,0.087396801,0.052673891,0.013834513,-0.021402087,-0.008745073,0.154330984,-0.060448523,-0.08871383,-0.116979137,-0.145244444,-0.173509752
Haiti,-1.279417074,-1.26789291,-1.256368745,-1.244844581,-1.233320417,-1.221796252,-1.210272088,-1.198747923,-1.187223759,-1.175699594,-1.16417543,-1.152651266,-1.141127101,-1.129602937,-1.118078772,-1.106554608,-1.095030443,-1.083506279,-1.071982114,-1.06045795,-1.048933786,-1.037409621,-1.025885457,-1.014361292,-0.839623809,-0.804460261,-0.769392788,-0.822013289,-0.874633789,-1.100620899,-1.325990558,-1.28529942,-1.369903564,-1.248314738,-0.752288342,-0.648526907,-0.629119039,-0.677776814,-0.731526434,-0.77625668,-0.792832553,-0.789568603,-0.845124781,-0.783878004,-0.772353839,-0.760829675,-0.74930551,-0.737781346
Honduras,0.322900825,0.303598817,0.284296809,0.264994801,0.245692793,0.226390785,0.207088777,0.187786769,0.168484761,0.149182752,0.129880744,0.110578736,0.091276728,0.07197472,0.052672712,0.033370704,0.014068696,-0.005233312,-0.02453532,-0.043837328,-0.063139336,-0.082441344,-0.101743352,-0.12104536,-0.350818336,-0.230337265,-0.110185377,-0.148558039,-0.186930701,-0.196862027,-0.206766218,-0.172771767,-0.316372991,-0.313421369,-0.177058175,-0.237254709,-0.349059343,-0.551176131,-0.513393879,-0.487479746,-0.493995875,-0.507311165,-0.417490214,-0.507085521,-0.526387529,-0.545689537,-0.564991545,-0.584293553
"Hong Kong SAR, China",-0.923327478,-0.884972629,-0.846617779,-0.80826293,-0.769908081,-0.731553231,-0.693198382,-0.654843532,-0.616488683,-0.578133834,-0.539778984,-0.501424135,-0.463069285,-0.424714436,-0.386359587,-0.348004737,-0.309649888,-0.271295038,-0.232940189,-0.19458534,-0.15623049,-0.117875641,-0.079520792,-0.041165942,0.31248945,0.08247785,-0.146905303,-0.101878472,-0.05685164,0.030637732,0.117888063,0.326171666,0.575826943,0.556140721,0.51568836,0.478467345,0.44908002,0.467042416,0.505049109,0.565934718,0.620908141,0.704145014,0.50295639,0.725931046,0.764285895,0.802640744,0.840995594,0.879350443
Hungary,1.794071387,1.769737429,1.745403471,1.721069513,1.696735555,1.672401597,1.648067639,1.623733681,1.599399723,1.575065765,1.550731807,1.526397849,1.502063891,1.477729933,1.453395975,1.429062017,1.404728059,1.380394101,1.356060143,1.331726185,1.307392227,1.283058269,1.258724311,1.234390353,1.006147742,1.041969181,1.077692747,1.118752658,1.15981257,1.158223485,1.156638741,1.134942889,1.140332937,1.156978846,1.017352581,1.038216352,0.956979632,0.902883232,0.900491893,0.847146332,0.739442289,0.732152224,0.543808401,0.747711193,0.723377235,0.699043277,0.674709319,0.650375361
